RowIndex,Old_Total,New_Total,Old_ObjectNames,New_ObjectNames,Old_Makers,New_Makers,Old_Organisations/Institutions,New_Organisations/Institutions,Old_Dates,New_Dates,Old_Places,New_Places,Old_Descriptions,New_Descriptions,Old_Other,New_Other,Unique_to_Old,Unique_to_New
61,12,12,1,0,1,1,1,4,1,0,1,0,6,3,1,4,"{""object_names"": [""WIRELESS TELEGRAPH TRANSFORMER""], ""makers"": [], ""organisations/institutions"": [""The Imperial War Museum""], ""dates"": [""1921""], ""places"": [""German salvage vessel""], ""descriptions"": [""typical alternating current transformer"", ""designed for a ship's wireless transmitter"", ""to enable it to be operated from the main electric supply"", ""closed-core type"", ""step-up ratio of 150 to 5,000 volts"", ""applied to the closed circuit of a damped wave transmitter""], ""other"": [""winding layers are interspaced with insulating material"", ""impregnated with bitumen to increase the insulation"", ""iron case is provided with an earthing terminal""]}","{""object_names"": [], ""makers"": [], ""organisations/institutions"": [""Science Museum Group"", ""Siemens Somaton""], ""dates"": [], ""places"": [], ""descriptions"": [""High-tension control valve for a Siemens Somaton"", ""Siemens 2400-volt cable""], ""other"": [""LLM-LINKED"", ""co27082"", ""co33671"", ""co8372380"", ""co8372382"", ""co32667"", ""co36901""]}"
62,11,9,2,3,0,0,1,1,1,1,0,0,5,2,2,2,"{""object_names"": [""OSCILLATION TRANSFORMER AND AERIAL TUNING INDUCTANCE"", ""oscillation transformer"", ""Tesla coil""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [""1916""], ""places"": [], ""descriptions"": [""formed part of the transmitting equipment of a 1\u00bd kw. quenched spark set"", ""set was carried on a light motor lorry, the engine of which was used to drive the transmitter alternator"", ""closed circuit inductance is variable by means of plugs and movable sockets"", ""forms a hinged coupling with the aerial circuit inductance"", ""aerial circuit inductance, which is continuously variable"", ""range of wave-lengths is from 550 to 1,200 metres""], ""other"": [""Lent by The War Office"", ""Inv. 1924-186""]}","{""object_names"": [""Tuner Aircraft Valve Mk. 1"", ""Sterling spark transmitter, No. 1""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""used on aircraft""], ""other"": [""LLM-LINKED"", ""co34947"", ""co34838""]}"
63,11,7,1,1,1,0,1,1,1,0,0,0,6,3,1,2,"{""object_names"": [""VARIABLE TRANSMITTING INDUCTANCE""], ""makers"": [""German""], ""organisations/institutions"": [""The Imperial War Museum""], ""dates"": [""1921-625""], ""places"": [], ""descriptions"": [""inductance coil of German make"", ""composed of flat coils"", ""normally immersed in oil in a glass container"", ""six spiral springs from which tappings are taken to 11 contacts fixed to the inside of an ebonite cylinder"", ""connections thereto being insulated with concentric sleeves of cardboard and glass"", ""whole is contained in a small glass tank which normally contains the insulating oil""], ""other"": [""ebonite cover has a rotating copper brush which makes contact with the coil connections""]}","{""object_names"": [""German wavemeter""], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [], ""descriptions"": [""various German valves""], ""other"": [""LLM-LINKED"", ""co34908"", ""co31545"", ""no matching inductance unit presented by the Imperial War Museum""]}"
64,7,6,1,2,0,0,1,1,1,1,0,0,3,1,1,1,"{""object_names"": [""TRANSMITTING VARIOMETER""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""variable inductance comprises two sets of coils, one being fixed and the other moving"", ""coils are spirally wound with Litzendraht wire"", ""coils are connected in parallel""], ""other"": [""Inv. 1921-624""]}","{""object_names"": [""Aerial tuning inductor from the Rugby Radio Station""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [""1943-1966""], ""places"": [], ""descriptions"": [""uses \""Litz cable\""""], ""other"": [""LLM-LINKED"", ""co8059486""]}"
65,11,7,1,1,0,0,1,1,2,1,0,0,5,2,2,2,"{""object_names"": [""TRANSMITTING VARIOMETER""], ""makers"": [], ""organisations/institutions"": [""The War Office""], ""dates"": [""1914\u20131918""], ""places"": [], ""descriptions"": [""four-coil transmitting variometer"", ""used in one of the German stations during the War"", ""coils wound of flat strip to provide a large surface for the passage of high-frequency currents"", ""strips being clamped between corrugated porcelain guides held in a framework of wood and red fibre screws and nuts"", ""coils are connected in series, and the holders are cross-connected through gearing so that each pair of coils can be simultaneously, and uniformly, advanced and retracted to vary their mutual inductance"", ""A coupling is provided for a remote control for moving the coils"", ""the whole mechanism is of a very robust nature""], ""other"": [""Prof. Fleming's work, \u201cThe Principles of Electric Wave Telegraphy and Telephony, p. 166."", ""Inv. 1924-183.""]}","{""object_names"": [""German wavemeter""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [""1923""], ""places"": [], ""descriptions"": [""Wavemeters typically utilize variometers (variable inductors) for tuning"", ""the term \""wavemeter\"" might be used in the inventory for a calibrated variometer unit.""], ""other"": [""LLM-LINKED"", ""inventory number 1923-235"", ""acquisition date (1923) is consistent with the distribution of War Office trophies after WWI.""]}"
66,12,5,2,1,1,0,1,0,2,1,0,0,5,2,1,1,"{""object_names"": [""CLOCKWORK TRANSMITTER AND COILS"", ""portion of some apparatus""], ""makers"": [""Major E. D. Carden, R.E.""], ""organisations/institutions"": [""The War Office""], ""dates"": [""about 1910"", ""1924""], ""places"": [], ""descriptions"": [""variometers rotated continuously by clockwork"", ""radio communication"", ""wave-length on which radio communication is taking place is caused to vary continuously between certain limits"", ""possibilities of secrecy inherent in this arrangement were not realised in practice, on account of the difficulty of obtaining sharp tuning in the apparatus then available"", ""with undamped waves the method might well have proved successful"", ""incomplete portion of the transmitter"", ""clockwork portion was afterwards used with contacts, for automatic Morse transmission, in connection with some high-speed experiments""], ""other"": [""Inv. 1924-187""]}","{""object_names"": [""Thomson and Jenkins clockwork transmitter""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [""19th-century""], ""places"": [], ""descriptions"": [""No object in the provided sources matches the description of a clockwork-driven radio transmitter with variometers designed by Major Carden."", ""a 19th-century telegraph instrument, not the radio apparatus described""], ""other"": [""co33221""]}"
67,18,8,2,2,1,0,0,1,1,1,0,0,12,3,2,1,"{""object_names"": [""500-WATT WILSON HIGH-TENSION GENERATOR"", ""Wilson 130-watt transmitters"", ""54a transmitters"", ""Ruhmkorff induction coil""], ""makers"": [""W. Hamilton Wilson, Esq.""], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""original model"", ""high-tension generators working upon the \u201cBuffer Transformer\u201d principle"", ""extensively employed during the war in spark transmitting sets"", ""later in the Mercantile Marine for ships main and emergency spark transmitters"", ""also in X-ray and electro-medical diathermy apparatus"", ""takes 5 amperes at 100 volts D.C."", ""designed to charge a .01 mfd. condenser to a sparking voltage of 11,000 at a spark frequency of about 600 per second"", ""consists of a motor-driven interrupter and two transformers"", ""high-tension transformer, the secondary of which is connected to the spark gap, .01 mfd. condenser, etc."", ""\u201cbuffer transformer,\u201d the secondary of which is connected to a .4 mfd. condenser"", ""primary windings of the transformers are connected in series with the interrupter"", ""interrupter consists of a disc of insulating material, mounted on the shaft of the motor, with nine equally spaced copper segments embedded in its outer surface"", ""copper segments serve to make and break contact with two copper brushes rubbing on the periphery of the disc"", ""When the interrupter is rotated at the correct speed, 4,000 r.p.m., and the signalling key in the supply circuit is closed, the E.M.F.s induced at \u201cmake\u201d in the secondary of the \u201cbuffer transformer,\u201d set that circuit into a state of continuous oscillation"", ""interrupter is adjusted so that it opens and closes the primary circuit at moments when the \u201cbuffer\u201d secondary current is passing through zero values, so that one half oscillation occurs during \u201cmake\u201d and the other half oscillation during \u201cbreak.\u201d"", ""coupling between these two circuits during \u201cmake\u201d causes that half-wave to be higher in amplitude and shorter in duration than the free half-wave during \u201cbreak.\u201d"", ""oscillation of energy in the \u201cbuffer\u201d secondary circuit induces E.M.Fs. in the primary assisting the supply circuit at the moment of closing the circuit and opposing it at the instant of \u201cbreak.\u201d"", ""primary current, therefore, rises sharply to a maximum and then falls to zero again in time with the secondary oscillation"", ""interruption of the primary circuit, therefore, takes place when the supply current is at zero value, and there is then little tendency to spark"", ""effect of the high-tension transformer sets up a high E.M.F. in its secondary at each \u201cmake,\u201d which is communicated to the condenser and spark gap connected to the high-tension circuit circuit occurs while the primary is closed and not when it is opened, as in the case in the ordinary Ruhmkorff induction coil""], ""other"": [""1914"", ""Inv. 1923-588""]}","{""object_names"": [""Wilson half K.W. 650 spark frequency high tension discharge apparatus for W/T Radio Communication model""], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [], ""descriptions"": [""model"", ""model"", ""model""], ""other"": [""650""]}"
68,11,7,1,1,1,1,3,0,2,1,0,0,4,2,1,2,"{""object_names"": [""WILSON 130-WATT SPARK SET""], ""makers"": [""WILSON""], ""organisations/institutions"": [""The War Office"", ""corps headquarters"", ""Royal Air Force""], ""dates"": [""1915""], ""places"": [], ""descriptions"": [""embodies the principle of high-tension supply described in the preceding exhibit"", ""one of the earliest army wireless sets"", ""very satisfactory in operation"", ""mainly used at corps headquarters and by the Royal Air Force for ground station work"", ""The receiver embodies the usual crystal detector and calls for no comment"", ""A choice of three fixed wave-lengths is provided""], ""other"": [""Inv. 1924-164""]}","{""object_names"": [""Wireless Radio Field Transmitter Unit""], ""makers"": [""William Hamilton Wilson""], ""organisations/institutions"": [], ""dates"": [""1920-1935""], ""places"": [], ""descriptions"": [""The manufacturer's name matches the object name."", ""the query indicates it was \""first manufactured in 1915,\"" which suggests the inventory date might refer to the series or acquisition.""], ""other"": [""LLM-LINKED""]}"
69,23,4,2,3,0,0,1,0,1,0,0,0,12,0,7,1,"{""object_names"": [""100-WATT HIGH-TENSION UNIT"", ""vibrating converter with transformer and valve rectifier""], ""makers"": [], ""organisations/institutions"": [""The War Office""], ""dates"": [""1921""], ""places"": [], ""descriptions"": [""designed to provide a steady H.T. supply for the transmitters of military wireless field sets"", ""The instrument takes 5-6 amps. at 20 volts and supplies about 50 milliamps. at 1,000 volts"", ""The converter consists essentially of an induction coil having two primary windings wound in opposite directions, and one secondary winding"", ""The two primary windings have one common end, which is connected with the negative pole of the direct-current supply, the other two ends being connected with two contact screws on spring arms between which vibrates a polarised armature carrying a contact"", ""This armature is connected with the positive supply, and by making contact alternately with each primary winding, an alternating E.M.F. is generated in the secondary winding"", ""The converter is designed to give 100 volts at 350 cycles per second"", ""this E.M.F. is applied to the primary of a transformer and stepped up to about 3,200 volts"", ""The ends of the secondary winding of the transformer are connected with the anodes of two U.3 rectifying valves (not shown) which become alternately about 1,500 volts positive and 1,600 volts negative with respect to a tapping in the middle of the winding"", ""The tapping is connected with the valve filaments through a 1 mfd. condenser, the plates of which are connected with the H.T. positive and negative terminals, and are thus always charged in the same direction by pulses of current"", ""Discharging at the same time through the valves of the transmitter the plates assume, therefore, a potential such that the quantity of electricity flowing in from the transformer is approximately equal to the quantity flowing in from the transmitter"", ""This potential is about 1,000 volts and the \""ripple\"" or amplitude of the alternating component of H.T. voltage is 2 to 3 per cent.""], ""other"": [""Inv. 1921-116"", ""5-6 amps"", ""20 volts"", ""50 milliamps"", ""1,000 volts"", ""350 cycles per second"", ""3,200 volts""]}","{""object_names"": [""H.T. W.T. unit, 100 watt, No. 416""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""Radio Communication""], ""other"": [""No. 416"", ""h.t. w.t. unit"", ""h.t. w.t. unit""]}"
70,8,7,1,2,0,0,1,1,1,1,1,0,3,2,1,1,"{""object_names"": [""TRENCH WIRELESS SET""], ""makers"": [], ""organisations/institutions"": [""The Institution of Electrical Engineers""], ""dates"": [], ""places"": [""German""], ""descriptions"": [""small German wireless set"", ""high-tension supply for transmission is derived from a vibratory converter"", ""The design of this converter was later incorporated in certain British military wireless sets""], ""other"": [""Inv. 1923-237""]}","{""object_names"": [""C.W. transmitter/receiver, Mk.1"", ""Trench set C.W. Mk.I""], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [""1917""], ""places"": [], ""descriptions"": [""British \""Trench set\"" (Mk.I) matches the name and context of military wireless sets from that period""], ""other"": [""LLM-LINKED""]}"
71,16,8,1,2,0,1,1,1,1,1,0,0,10,2,3,1,"{""object_names"": [""PORTABLE SPARK SET""], ""makers"": [], ""organisations/institutions"": [""The War Office""], ""dates"": [""1916""], ""places"": [], ""descriptions"": [""induction coil"", ""fixed spark gap electromagnetic coupled oscillating system with semi-variable sliding coupling"", ""crystal receiver"", ""10-volt accumulator"", ""50 watts"", ""Three fixed wave-lengths of 350, 450 and 550 metres respectively"", ""antenna system consisted of a single wire 150 ft. long suspended between two masts, one 15 ft. and one 4 ft. high"", ""same aerial circuit is used for transmitter and receiver"", ""carborundum crystal with potentiometer"", ""manipulation of the key during transmission disconnects the crystal so as to prevent it from becoming insensitive"", ""aerial circuit may be directly excited by a buzzer"", ""receiver closed circuit is calibrated in wave-lengths""], ""other"": [""Inv. 1921-264""]}","{""object_names"": [""WT Set, forward spark 20 watt B, transmitter pt B, Mk 1"", ""Sterling spark transmitter""], ""makers"": [""Sterling""], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [""1915-1918""], ""places"": [], ""descriptions"": [""portable military spark transmitter"", ""20 watt vs 50 watts""], ""other"": [""co34838"", ""co35643""]}"
72,14,12,3,4,0,1,1,0,1,2,0,0,6,5,3,0,"{""object_names"": [""FORWARD SPARK B MARK II TRANSMITTING AND RECEIVING SETS"", ""rear transmitter"", ""front receiver""], ""makers"": [], ""organisations/institutions"": [""War Office""], ""dates"": [""1914\u20131918""], ""places"": [], ""descriptions"": [""20-watt spark transmitters and receivers for wave-lengths of 65 or 80 metres were designed during the War of 1914\u20131918 for use in the forward areas"", ""The rear transmitter consists of an induction coil, with its secondary connected across a spark gap and closed oscillatory circuit, which is coupled to a coil connected with the aerial and earth terminals."", ""This set used an aerial"", ""the front transmitter employed a 3 ft. loop of one turn"", ""The front receiver is for use with two \u201cR\u201d type valves (not shown): The first is a retro-active amplifier-rectifier, in which rectification is performed by the cumulative grid method, the reactive coupling being introduced between the grid and plate circuits."", ""This is coupled by a low frequency inter-valve transformer to the second valve which acts as a note-magnifier."", ""In the plate circuit of this valve is connected a telephone transformer."", ""This receiver only differs from the rear receiver in that two short lengths of insulated wires are connected to the aerial and earth terminals in place of the more conspicuous and troublesome aerial system.""], ""other"": [""65 or 80 metres"", ""two \u201cR\u201d type valves"", ""Inv. 1921-125, 126 and 132""]}","{""object_names"": [""'B' Mk. II front receiver - 80 meters"", ""'Rear' transmitter mark II from W/T sets, forward, spark"", ""WT Set, forward spark 20 watt B, transmitter pt B, Mk 1"", ""Forward spark 'B' wavemeter 80 meters""], ""makers"": [""W. D. Wireless Factory""], ""organisations/institutions"": [], ""dates"": [""1915\u20131918""], ""places"": [], ""descriptions"": [""This matches the 'B' Mk. II front receiver - 80 meters' described in the query as being for 80 metres and designed during the war."", ""This matches the 'Rear' transmitter component described in the query."", ""Matches the set name ('Forward spark B'), power rating ('20 watt'), and date ('1915\u20131918'), though listed as Mk 1 rather than Mark II."", ""A wavemeter associated with the Forward Spark B sets, matching the wavelength (80 metres) and era.""], ""other"": [""LLM-LINKED""]}"
73,8,5,1,2,1,0,0,0,1,0,0,0,4,2,1,1,"{""object_names"": [""PHOTOGRAPH OF TWO ORIGINAL FLEMING DIODES""], ""makers"": [""Professor J. A. Fleming, F.R.S.""], ""organisations/institutions"": [], ""dates"": [""1889 and 1904""], ""places"": [], ""descriptions"": [""These two valves are the first two actually used as detectors"", ""contemporary with the collection shown at No. 20"", ""made and used"", ""detectors""], ""other"": [""Inv. 1922-707""]}","{""object_names"": [""Thermionic valves"", ""valve; valve""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""Thirteen thermionic valves of the two-electrode type"", ""Electronic Components""], ""other"": [""thirteen""]}"
74,28,10,3,3,4,1,3,0,4,2,1,0,11,3,2,1,"{""object_names"": [""two-electrode valve"", ""Lieben-Reisz Gas relay"", ""Pliotron""], ""makers"": [""Dr. J. A. Fleming"", ""Dr. Lee de Forest"", ""Dr. I. Langmuir"", ""De Forest""], ""organisations/institutions"": [""Marconi's Wireless Telegraph Company"", ""Science Museum Group""], ""dates"": [""1904"", ""1913"", ""1924""], ""places"": [""United States""], ""descriptions"": [""introduction of a third electrode into the evacuated bulb"", ""evolved his three-electrode \u201cAudion\u201d tube"", ""re-named the \u201cAudion\u201d"", ""three-electrode tube"", ""third electrode consists of a metal strip of wire bent into the form of a grid"", ""situated between the filament and the anode"", ""serves as a control element whereby the current between them is influenced"", ""revolutionary possibilities of the instrument are bound up in the almost complete absence of inertia effects"", ""dependence of the anode current on the potential existing at any time between the grid and the filament"", ""may be used as a detector of high frequency currents"", ""medium for the amplification of high or low frequency currents"", ""means of generating undamped oscillations"", ""imperfect understanding of the rationale of the triode"", ""lack of technical resources existing at the time"", ""not very highly evacuated"", ""belongs to a class now known as \""gas valves\"""", ""first tube to function entirely by virtue of electrons emitted from the filament""], ""other"": [""No. 75"", ""No. 76""]}","{""object_names"": [""De Forest type T tubular audion radio valve"", ""Wireless valve, De Forest Audion amplifier No. 412"", ""De Forest, 2 filament Audion radio valve, round type""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [""1908""], ""places"": [], ""descriptions"": [""corresponds with the query's mention of instruments \""designed by De Forest in 1914\"""", ""supports the query's description of the valve being used \""as a medium for the amplification of high or low frequency currents.\""""], ""other"": [""LLM-LINKED"", ""No. 412""]}"
75,25,6,2,2,2,1,2,1,5,1,1,0,12,1,3,0,"{""object_names"": [""Gas Relay"", ""Audion"", ""Fleming valve"", ""dull-emitter valves""], ""makers"": [""L. de Forest"", ""Wehnelt"", ""Dr. A. Meissner""], ""organisations/institutions"": [""Telefunken Company""], ""dates"": [""November, 1913"", ""1904"", ""1913"", ""1924-219""], ""places"": [""Vienna""], ""descriptions"": [""three-electrode valve"", ""final form"", ""generator of electrical oscillations"", ""amplifier of speech currents"", ""first triode to be definitely so employed"", ""roused fresh interest in the whole subject"", ""revolution in methods of electrical communication"", ""oxide-coated filament"", ""principle is due to Wehnelt"", ""strongly heated oxides, particularly those of calcium and barium, emit electrons at very low voltages"", ""cathode in this case is a platinum strip 1 metre in length and 0.02 mm. in width, wound in a zigzag form on a glass support, and is coated in the manner described above"", ""grid is a circular aluminium plate perforated with holes about 3.5 mm. in diameter"", ""anode is a short spiral of 2 mm. aluminium wire, placed at the apex of the tube"", ""cathode is brought to a bright red heat at a temperature of about 1,000 deg. C. by a battery of 30 volts"", ""necessary anode voltage being 220"", ""difficult to obtain a uniform discharge owing to variation of the gas pressure inside the tube"", ""replace the gas discharge with a vapour discharge by introducing mercury vapour inside the tube"", ""constancy of pressure being obtained by means of a small quantity of mercury amalgam placed in the side tube"", ""speech frequency a magnification constant of 33 was obtained with this relay"", ""inventors described a cascade connection similar to those which are now common"", ""amplification of 20,000 times was obtained from four tubes"", ""made experiments with the Lieben-Reisz tube as a generator of continuous oscillations for wireless communication"", ""coupled the input and output circuits, so producing the famous \""Feed-back\"" or retroactive circuit"", ""actually succeeded in transmitting speech over a distance of 36 km. by means of a radio-telephone set constructed on this principle"", ""For a full description of the Lieben-Reisz tube, see Reisz: *Electrician*, Vol. 72, p. 726.""], ""other"": [""Plate 8 (b)"", ""Inv. 1924-219"", ""S.M. 2154""]}","{""object_names"": [""Electronic Components valve"", ""valve""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [""1911-1913""], ""places"": [], ""descriptions"": [""formerly belonging to Henry Norman MP""], ""other"": []}"
76,26,3,3,1,1,0,4,0,2,0,1,0,10,2,5,0,"{""object_names"": [""thermionic tube"", ""Kenetron"", ""diode""], ""makers"": [""Dr. Irving Langmuir"", ""Dr. J. A> Fleming"", ""Sir J. J. Thomson"", ""Prof. O. W. Richardson""], ""organisations/institutions"": [""The War Office"", ""General Electric Company of America""], ""dates"": [""1915"", ""1924""], ""places"": [""America""], ""descriptions"": [""thermionic tube of much historical importance"", ""relatively large amount of residual gas was present in the bulb"", ""had a very considerable influence in supplying positive ions within it"", ""tended to neutralise the space charge effect of the electron currents between cathode and anode"", ""enabled comparatively large currents to be passed at low potentials"", ""presence of such an amount of gas as is indicated by a pressure of 1/10,000 mm. of mercury, led to great instability"", ""results obtained with these gas tubes were often most uncertain"", ""Until 1915, however, it had been concluded that the presence of some gas was necessary in a valve"", ""action was demonstrably due to pure electron discharge from the filament, and not to the presence of minute traces of gas"", ""intended for amplification of radio signals"", ""filament is of tungsten and the grid and anode are of nickel wire"", ""grid is wound with very fine wire supported on a glass framework"", ""characteristic curve is such that the anode-grid slope conductance is about 0.275 ma. per grid volt"", ""general form of the curve is given by :- ia = A (Va + m Vg).312"", ""ia is the anode current, Va is the anode voltage, Vg the grid voltage and m a constant depending on the relative shapes and positions of the electrodes"", ""original mercury condensation pump"", ""succeeded in exhausting these tubes down to a pressure o fthe order of 1/100,000 mm. of mercury, at which pressure the characteristics of the valve are perfectly smooth and regular"", ""practically all modern valves are of the hard type""], ""other"": [""Plate 8 (c)"", ""Lent by"", ""Inv."", ""S.M."", ""1/10,000 mm. of mercury"", ""1/100,000 mm. of mercury""]}","{""object_names"": [], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""Electronic Components"", ""valve; valve""], ""other"": []}"
77,7,7,1,1,1,1,0,1,2,1,0,0,2,1,1,2,"{""object_names"": [""Marconi \""N\""""], ""makers"": [""R. P. G. Denman""], ""organisations/institutions"": [], ""dates"": [""1915"", ""1924""], ""places"": [], ""descriptions"": [""Soft receiving triode"", ""Filament V.: 6, Anode V.: 150""], ""other"": [""Inv. 1924-91""]}","{""object_names"": [""Thermionic valve""], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [""about 1915""], ""places"": [], ""descriptions"": [""Electronic Components""], ""other"": [""valve; valve""]}"
78,4,3,0,1,0,0,1,0,1,0,0,0,1,2,1,0,"{""object_names"": [], ""makers"": [], ""organisations/institutions"": [""War Office""], ""dates"": [""1924""], ""places"": [], ""descriptions"": [""Similar to above""], ""other"": [""Inv. 1924-198""]}","{""object_names"": [""valve""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""Round type"", ""Electronic Components""], ""other"": []}"
79,8,6,1,1,1,1,1,1,2,1,1,0,1,1,1,1,"{""object_names"": [], ""makers"": [], ""organisations/institutions"": [""War Office""], ""dates"": [""1924-202""], ""places"": [""Cambridge Univeristy""], ""descriptions"": [""Soft valve designed by White at the Cavendish Laboratory, Cambridge Univeristy.""], ""other"": [""Inv. 1924-202""]}","{""object_names"": [], ""makers"": [], ""organisations/institutions"": [""LLM-LINKED""], ""dates"": [], ""places"": [], ""descriptions"": [""Radio valve, White, British, c.1916.""], ""other"": []}"
80,7,4,1,3,1,0,0,0,2,0,0,0,2,1,1,0,"{""object_names"": [""Exp. Audion""], ""makers"": [""Marconi-Osram Valve Co.""], ""organisations/institutions"": [], ""dates"": [""1916"", ""1923-616""], ""places"": [], ""descriptions"": [""Resembles the Audion"", ""with silver disc anode""], ""other"": [""Inv.""]}","{""object_names"": [""Disc Audion valve"", ""W/T Disc Audion valve"", ""W/T Electronic Components valve""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""valve""], ""other"": []}"
81,9,7,1,1,1,0,0,1,1,1,1,0,3,2,2,2,"{""object_names"": [], ""makers"": [""Marconi-Osram Valve Co.""], ""organisations/institutions"": [], ""dates"": [], ""places"": [""French""], ""descriptions"": [""first of the high vacuum type to be made in large quantities"", ""Filament V.: 4"", ""Anode V.: 70""], ""other"": [""Inv. 1922-428""]}","{""object_names"": [""French 'R' horned valve""], ""makers"": [], ""organisations/institutions"": [""LLM-LINKED""], ""dates"": [], ""places"": [], ""descriptions"": [""Type R"", ""Other examples include co31246 (\""French valve type R\"")""], ""other"": [""around 1916""]}"
82,9,4,1,3,0,0,1,0,1,0,1,0,3,1,2,0,"{""object_names"": [""French \""Horned.\""""], ""makers"": [], ""organisations/institutions"": [""War Office""], ""dates"": [""1917""], ""places"": [], ""descriptions"": [""Modified form of French valve with diminished inter-electrode capacity."", ""Filament V.: 4"", ""Anode V.: 70""], ""other"": [""Inv. 1924-205"", ""Lent by""]}","{""object_names"": [""French Horn Valve"", ""French Horn Valve"", ""valve; valve""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""Electronic Components""], ""other"": []}"
83,8,5,1,2,1,0,1,0,1,0,0,0,4,2,1,1,"{""object_names"": [""Anti-capacity valve""], ""makers"": [""H. J. Round""], ""organisations/institutions"": [""H.M. Postmaster-General""], ""dates"": [""1916""], ""places"": [], ""descriptions"": [""designed by H. J. Round"", ""used chiefly as a detector"", ""[Fil. V.: 5; Anode V.: 25\u2013150]""], ""other"": [""Inv. 1924-157.""]}","{""object_names"": [""wireless valve"", ""Q type""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""valve"", ""Electronic Components""], ""other"": [""valve""]}"
84,10,6,1,1,1,0,1,0,2,0,1,0,3,2,1,3,"{""object_names"": [], ""makers"": [""Telefunken""], ""organisations/institutions"": [""Radio Research Board""], ""dates"": [""1917"", ""1914\u20131918""], ""places"": [""German""], ""descriptions"": [""valves are all of German manufacture"", ""used in low frequency amplifiers"", ""unsuitable for other purposes""], ""other"": [""Fil. V.: 2.5"", ""Anode V.: 100"", ""Inv. 1923-111.""]}","{""object_names"": [""Electronic Components""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""valve; valve""], ""other"": [""Four German Thermionic Valves"", ""Four German Thermionic Valves"", ""valve""]}"
85,10,5,1,1,1,0,1,0,3,0,1,0,2,2,1,2,"{""object_names"": [], ""makers"": [""Siemens-Halske""], ""organisations/institutions"": [""Radio Research Board""], ""dates"": [""1917"", ""1914\u20131918"", ""1923""], ""places"": [""Germany""], ""descriptions"": [""used in low frequency amplifiers during the war"", ""unsuitable for other purposes""], ""other"": [""Fil. V.: 3"", ""Anode V.: 70""]}","{""object_names"": [""Four German Thermionic Valves""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""Electronic Components""], ""other"": [""valve"", ""valve""]}"
86,10,5,1,2,1,0,1,0,2,0,1,0,3,2,1,1,"{""object_names"": [""valves""], ""makers"": [""A.E.G.""], ""organisations/institutions"": [""Radio Research Board""], ""dates"": [""1917"", ""1914\u20131918""], ""places"": [""German""], ""descriptions"": [""used in low frequency amplifiers during the war"", ""unsuitable for other purposes"", ""Fil. V.: 2.2; Anode V.: 100""], ""other"": [""Inv. 1923-111.""]}","{""object_names"": [""Thermionic Valves"", ""valve""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""Electronic Components""], ""other"": []}"
87,9,5,1,1,1,0,1,0,2,0,1,0,2,2,1,2,"{""object_names"": [], ""makers"": [""A.E.G.""], ""organisations/institutions"": [""Radio Research Board""], ""dates"": [""1917"", ""1914\u20131918""], ""places"": [""German""], ""descriptions"": [""valves are all of German manufacture"", ""They were used in low frequency amplifiers during the war""], ""other"": [""[Fil. V.: 2.2; Anode V.: 100]"", ""(Inv. 1923-111.)""]}","{""object_names"": [""Four German Thermionic Valves"", ""valve; valve""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""Electronic Components""], ""other"": [""Four German Thermionic Valves""]}"
