RowIndex,Old_Total,New_Total,Old_ObjectNames,New_ObjectNames,Old_Makers,New_Makers,Old_Organisations/Institutions,New_Organisations/Institutions,Old_Dates,New_Dates,Old_Places,New_Places,Old_Descriptions,New_Descriptions,Old_Other,New_Other,Unique_to_Old,Unique_to_New
64,18,5,1,1,1,1,0,0,1,1,2,0,11,1,2,1,"{""object_names"": [""MODEL OF WATER-JACKETED BLAST FURNACE""], ""makers"": [""Bergrat Pilz""], ""organisations/institutions"": [], ""dates"": [""1865""], ""places"": [""Freiberg"", ""Europe and America""], ""descriptions"": [""Represents a type of furnace introduced at Freiberg in 1865 by Bergrat Pilz, and since extensively used in Europe and America for smelting copper and lead ores."", ""Its leading feature is the presence of a water-cooled belt round the hottest zone, which cools the walls of the furnace, and thus diminishes the wear where it would otherwise be most rapid."", ""The heat carried away by the water is a direct loss, but is, however, much more than compensated for by the longer life and reduced cost of maintenance of the furnace thereby attained"", ""by some it is considered, moreover, that the lowered temperature of the hearth prevents the reduction of iron in certain ores in which it occurs as an impurity."", ""The shaft of the furnace is of brick in an iron shell, and is carried on metal columns, so that it is not disturbed when repairs are being effected in the hearth."", ""The hearth is of brick, and upon it rests the water belt, which is built up of eight segmental boxes, each pierced by a tuy\u00e8re and supplied with circulating water."", ""In the early Pilz furnaces the tuy\u00e8res were arranged between the segments of the belt."", ""Blast is supplied at a pressure of about 0.7 lb. per sq. in. from an octagonal main"", ""the charge is fed through a closed cylindrical trunk at the top"", ""the waste gases escape through a side flue."", ""The molten metal, regulus, and slag collect in the hearth, and at intervals the regulus and slag are tapped into slag pots, while at longer intervals the molten metal is run out through two tap-holes at the bottom of the hearth.""], ""other"": [""Plate IX, No. 1, p. 34"", ""Inv. 1894-241, 21429""]}","{""object_names"": [""Sectional model of Piltz furnace""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""Metallurgy model; model""], ""other"": [""c. 1865"", ""scale 1:10""]}"
65,22,6,1,1,1,0,1,1,1,0,2,1,14,2,3,1,"{""object_names"": [""MODEL OF WATER-JACKETED BLAST FURNACE.""], ""makers"": [""Messrs. Fraser & Chalmers Engineering Works""], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [""1919""], ""places"": [""Cananea"", ""Shelby""], ""descriptions"": [""Scale 1 : 12."", ""This sectional model represents a modern blast furnace, known as the \u201cCananea\u201d or \u201cShelby\u201d pattern, for the pyritic smelting of copper ores."", ""Theoretically, pyritic smelting is the process of reducing sulphide ores without the aid of carbonaceous fuel, heat being furnished by the combustion of the sulphur in the ore."", ""In practice, however, in the case of low-grade ores, recourse must be had to coke fuel sometimes in conjunction with a moderately hot blast. This is known as \u201ccompromise pyritic smelting.\u201d"", ""The product is a matte or regulus."", ""The furnace is rectangular, with water-jacketed boshes extending from the bottom plates to the charging floor level."", ""These bottom plates are of cast iron, heavily ribbed and supported from the floor by jack screws, which permit of their being lowered when necessary independently of the rest of the furnace."", ""All brickwork is dispensed with below the charging-floor level, except that in the crucible bottom."", ""This is a lining of firebricks, covered with a layer, 3 in. to 4 in. thick of \u201cbrasque,\u201d a mixture of ground fireclay and coke tamped into a crucible form."", ""The water-jackets are in six sections, 35 in. wide, and the end ones 2 ft. wide, each with its independent water circulation; they are made of m.s. plates, flanged outwards so that no seam is exposed to the fire."", ""The side jacket inner plates are 0.375 in. thick and the outer plates 0.3125 in. thick."", ""The side jackets are eleven air doors, one for each jacket inner plates, and four at each end in the outer plates."", ""Above this, again, is the lattice girder superstructure carrying the hood, 0.3125 in. thick, and other shaft extensions."", ""The matte is discharged continuously through the water-cooled cast-iron or copper tymp or spout into an oval-shaped settler or forehearth, 23.5 ft. by 15 ft. lined with fire and chrome-brick."", ""The outer shell is made of m.s. plates, 0.3125 in. thick, and is water-cooled by being sprayed from a perforated pipe suspended round the top."", ""The water is run off by a gutter at the base of the hearth."", ""The matte is tapped out of this into a ladle for transporting it to the Bessemer converter."", ""The slag spout is seen on the right of the furnace.""], ""other"": [""Horizontal section at furnace throat . . . . . 17.5 ft. by 7 ft."", ""Horizontal section at tuy\u00e8res . . . . . . . 17.5 ft. by 4 ft."", ""Ratio of throat area to hearth area . . . . . . 1.75 : 1."", ""Height of tuy\u00e8res to charging-floor throat . . . . 10.2 ft."", ""Height of tuy\u00e8res from top of crucible . . . . . 2.2 ft."", ""Side height of water jacket . . . . . . . 12.56 ft."", ""End height of water jacket . . . . . . . . 9.6 ft."", ""Height of boshes . . . . . . . . . 16.5 ft."", ""Inv. 1919-497"", ""S.M. 1217-8""]}","{""object_names"": [""Model of a copper smelting blast furnace at Cananea""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""Metallurgy model"", ""model""], ""other"": [""Model of a copper smelting blast furnace at Cananea (scale 1:12)""]}"
66,22,3,1,1,1,0,1,1,1,0,1,0,14,0,3,1,"{""object_names"": [""MODEL OF WATER-JACKETED BLAST FURNACE.""], ""makers"": [""Messrs. Fraser & Chalmers Engineering Works""], ""organisations/institutions"": [""Science Museum""], ""dates"": [""1919""], ""places"": [""Cananea"", ""Shelby""], ""descriptions"": [""Scale 1 : 12"", ""sectional model"", ""modern blast furnace"", ""pyritic smelting of copper ores"", ""reducing sulphide ores without the aid of carbonaceous fuel, heat being furnished by the combustion of the sulphur in the ore"", ""compromise pyritic smelting"", ""matte or regulus"", ""rectangular"", ""water-jacketed boshes"", ""bottom plates are of cast iron, heavily ribbed and supported from the floor by jack screws"", ""All brickwork is dispensed with below the charging-floor level, except that in the crucible bottom"", ""lining of firebricks, covered with a layer, 3 in. to 4 in. thick of \u201cbrasque,\u201d a mixture of ground fireclay and coke tamped into a crucible form"", ""water-jackets are in six sections, 35 in. wide, and the end ones 2 ft. wide, each with its independent water circulation"", ""made of m.s. plates, flanged outwards so that no seam is exposed to the fire"", ""side jacket inner plates are 0.375 in. thick and the outer plates 0.3125 in. thick"", ""side jackets are eleven air doors, one for each jacket inner plates, and four at each end in the outer plates"", ""lattice girder superstructure carrying the hood, 0.3125 in. thick, and other shaft extensions"", ""Horizontal section at furnace throat . . . . . 17.5 ft. by 7 ft."", ""Horizontal section at tuy\u00e8res . . . . . . . 17.5 ft. by 4 ft."", ""Ratio of throat area to hearth area . . . . . . 1.75 : 1."", ""Height of tuy\u00e8res to charging-floor throat . . . . 10.2 ft."", ""Height of tuy\u00e8res from top of crucible . . . . . 2.2 ft."", ""Side height of water jacket . . . . . . . 12.56 ft."", ""End height of water jacket . . . . . . . . 9.6 ft."", ""Height of boshes . . . . . . . . . 16.5 ft."", ""matte is discharged continuously through the water-cooled cast-iron or copper tymp or spout into an oval-shaped settler or forehearth, 23.5 ft. by 15 ft. lined with fire and chrome-brick"", ""outer shell is made of m.s. plates, 0.3125 in. thick, and is water-cooled by being sprayed from a perforated pipe suspended round the top"", ""water is run off by a gutter at the base of the hearth"", ""matte is tapped out of this into a ladle for transporting it to the Bessemer converter"", ""slag spout is seen on the right of the furnace""], ""other"": [""S.M. 1217-8""]}","{""object_names"": [], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [], ""descriptions"": [], ""other"": [""Inv. 1919-497""]}"
67,11,6,1,1,1,1,0,1,1,0,0,0,7,2,1,1,"{""object_names"": [""COPPER DEPOSITING PROCESS""], ""makers"": [""Sherard Cowper-Coles""], ""organisations/institutions"": [], ""dates"": [""1913-72""], ""places"": [], ""descriptions"": [""method by which Cowper-Coles deposited copper electrolytically in the form of tubes, sheet, or wire on a revolving cathode"", ""critical speed at which good deposition will take place"", ""cone, having the form of a cone, is rotated in the electrolyte"", ""part of the cone on which smooth deposition takes place shows the critical circumferential speed which it is necessary to maintain on the mandrel which is to act as the cathode"", ""Smooth and thick deposits of copper, which are free from lamination and have good tensile strength, can be obtained by this method of deposition"", ""production of wire, a mandrel, on which a spiral groove has been cut"", ""groove, which is not deeply cut, but must have an angular section, gives to the deposited copper a line of cleavage, and enables the deposit to be unwound at an angle from the mandrel in the form of wire""], ""other"": [""Inv.""]}","{""object_names"": [""Cowper-Coles process specimens""], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [], ""descriptions"": [""8 Specimens illustrating the Cowper-Coles centrifugal copper deposition process"", ""one piece of antimony sulphide""], ""other"": [""Metallurgy specimens; specimens""]}"
68,12,4,2,1,1,0,0,0,1,0,0,0,7,3,1,0,"{""object_names"": [""Parabolic reflectors"", ""parabolic mirror""], ""makers"": [""Sherard Cowper-Coles, Esq.""], ""organisations/institutions"": [], ""dates"": [""1914-73""], ""places"": [], ""descriptions"": [""used for searchlights and similar purposes"", ""properties which are chiefly sought in them are true reflection and resistance to tarnishing by heat, damp, and sea water"", ""formed by depositing copper electrolytically upon the silvered surface of a convex glass mould"", ""mould being slowly rotated in the copper sulphate electrolyte"", ""convex side of the glass mould is accurately ground and very highly polished"", ""surface of the copper reflector, when detached from the mould, is bright and a perfect replica of it"", ""reflector is given a protective coating of some metal, such as palladium"", ""bright coating of this metal is easily and rapidly deposited on the reflector by placing it in a bath containing a palladium salt as an electrolyte""], ""other"": [""Inv.""]}","{""object_names"": [""Objects illustrating electrolytic process""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""Objects illustrating the electrolytic process for the manufacture of parabolic reflectors"", ""Metallurgy"", ""electrolytic process; electrolytic process""], ""other"": []}"
69,11,7,1,1,0,0,0,0,1,1,1,1,7,2,1,2,"{""object_names"": [], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""The ore hearth is a furnace made of cast-iron blocks, set in brickwork, and used for the reduction of very pure lead ores."", ""The ore is charged into the hearth with coal or charcoal, and exposed to the action of a blast of warm air supplied from the back of the hearth."", ""A large proportion of the lead is at once reduced at a low temperature and runs off by a narrow channel into a receptacle; the remainder of the charge is raked out and exposed to the air on the \u201cwork-stone\u201d in front of the hearth."", ""When the pasty portions, stiffened by the addition of a little lime, if necessary, are returned to the hearth, while the \u201cgrey slag\u201d is put aside for treatment in the \u201cslag hearth.\u201d""], ""other"": [""Inv. 1857-268""]}","{""object_names"": [], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""Metallurgy model"", ""model""], ""other"": [""for lead ore"", ""for lead ore""]}"
70,8,4,1,1,0,0,0,0,1,0,1,1,4,1,1,1,"{""object_names"": [], ""makers"": [], ""organisations/institutions"": [], ""dates"": [""1894-243""], ""places"": [""North of England""], ""descriptions"": [""model of the type of furnace formerly used in the North of England for the recovery of lead from \u201cgrey slag\u201d produced in the ore hearth."", ""small rectangular blast furnace with one tuy\u00e8re, and closely resembles the ore hearth in general construction."", ""lead resulting from the reduction of grey slag with coke and peat percolates through a layer of ashes on the bottom of the furnace, and passes over a bed-plate into the larger division of an iron pan placed in front of the furnace, and containing a filter of spongy cinders."", ""lead passes through into the smaller division of the pan by an opening at the bottom of the partition. The slag produced passes over the top of the larger division into the slag pit.""], ""other"": []}","{""object_names"": [""Metallurgy model; model""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [""Scottish""], ""descriptions"": [""Model of Scottish slag hearth (scale 1:8)""], ""other"": []}"
71,16,4,2,1,2,0,1,1,1,0,0,0,8,1,2,1,"{""object_names"": [""MODEL OF CALCINING FURNACE"", ""continuous revolving furnace""], ""makers"": [""Robert Oxland"", ""John Hocking""], ""organisations/institutions"": [], ""dates"": [""1868""], ""places"": [], ""descriptions"": [""Scale 1 : 12."", ""for roasting ores in order to remove arsenic and sulphur"", ""It consists of an iron cylinder, 30 ft. long by 4 ft. diam., lined with firebricks, so arranged that every third or fourth brick in a ring projects 1 in. or more beyond the face of the rest so as to form shelves for the ore."", ""Three or more baffle plates may also be inserted at intervals in the interior."", ""It is supported at an inclination of about 1 in 24 by cast-iron rings on anti-friction rollers, and is rotated by bevel gear."", ""A furnace is placed at the lower end, and the upper end is placed in connection with condensing chambers (not shown)."", ""The dressed ore previously dried over the chamber is fed through a hopper into the upper end of the cylinder, which is rotated at a speed of about 1 rev. in 4 mins."", ""The ore slowly travels down, dropping off the shelves through the flames, and experiencing as it does so a gradually increasing temperature; the fumes given off are drawn upwards with the products of combustion by chimney draught through flues and falls into one of two closed chambers next the fire."", ""The furnace, with slight modifications, has met with a wide application; mechanical stirring of the charge on fixed beds is a later method of obtaining a similar result.""], ""other"": [""Inv. 1909-458.""]}","{""object_names"": [], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [], ""descriptions"": [""A model of a continuous revolving furnace used for roasting ores.""], ""other"": []}"
72,10,7,1,2,1,1,0,0,1,1,0,0,5,2,2,1,"{""object_names"": [""MODEL OF REVERBERATORY FURNACE FOR LEAD SMELTING.""], ""makers"": [""Karsten""], ""organisations/institutions"": [], ""dates"": [""1868""], ""places"": [], ""descriptions"": [""This furnace, although obsolete, is of interest as a forerunner of the modern types of \u201cmultiple hearth\u201d furnaces, largely used in present-day roasting operations."", ""The model, after Karsten, has two flat beds superimposed, the lower one only being provided with a firegrate."", ""The lead ores were first heated and partially roasted on the upper bed, where they were dried and partially roasted."", ""They were then raked on to the lower bed, where the roasting was completed."", ""The fume was led into a brick chamber containing partitions, and was then allowed to escape at the roof.""], ""other"": [""Scale 1 : 8"", ""Inv. 1868-145""]}","{""object_names"": [""Model of reverberating lead smelting furnace"", ""Metallurgy model""], ""makers"": [""Harsten""], ""organisations/institutions"": [], ""dates"": [""c. 1860"", ""1860""], ""places"": [], ""descriptions"": [""Model (after Harsten) of reverberating lead smelting furnace""], ""other"": [""scale 1:8""]}"
73,14,9,1,1,0,0,2,1,1,1,2,1,6,3,2,2,"{""object_names"": [""MODEL OF LEAD FUME CONDENSER""], ""makers"": [], ""organisations/institutions"": [""Commissioners for the Exhibition of 1851"", ""Duke of Buccleuch""], ""dates"": [], ""places"": [""Wanlockhead lead mines"", ""Wanlockhead""], ""descriptions"": [""Scale 1:12"", ""plant was in use at the Wanlockhead lead mines of the Duke of Buccleuch for arresting the solid particles contained in the fume or smoke from the \u201chearths.\u201d"", ""consists of a rectangular building of masonry, about 30 ft. high, divided by a partition into two chambers, in one of which are eight baffle plates, past which the fume from eight furnaces travels four times while meeting a shower of water from a reservoir at the top of the building."", ""fume then passes through a grating, 2 ft. wide, filled with coke washed by water, and, finally, down the other charged intermittently by a gridiron slide valve reciprocated by a water-wheel, which also pumps the water back to the tank on top."", ""fume so arrested is collected in slime pits, and contains about 33 per cent. of lead with 4\u00b75 oz. of silver to the ton.""], ""other"": [""Inv. 1885-132"", ""water""]}","{""object_names"": [""Model of condenser for lead fume from lead hearths at Wanlockhead Leadmines""], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [""1850""], ""places"": [""Wanlockhead Leadmines""], ""descriptions"": [""Metallurgy models; models""], ""other"": [""scale 1:12""]}"
74,11,6,2,3,0,0,0,0,1,0,1,1,6,1,1,1,"{""object_names"": [""SECTIONAL MODELS OF SMALL SAXONY BLAST FURNACES"", ""single furnace""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [""1894""], ""places"": [""Freiberg""], ""descriptions"": [""Scale 1:16"", ""double one"", ""formerly employed at Freiberg for the reduction of impure argentiferous lead ores"", ""The shafts are rectangular"", ""the hearths are moulded from a mixture of coke-dust and clay in the form of a basin, in which the reduced metal collects, and is tapped off at intervals of 6 hrs. into a depression at a lower level; a dam is provided over which the slag flows continuously"", ""The blast was cold and supplied at a very slight pressure""], ""other"": [""Inv. 1894-197-198""]}","{""object_names"": [""Mansfeld Model"", ""double furnace""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [""Saxony""], ""descriptions"": [""Metallurgy model; model""], ""other"": [""(Scale 1:16)""]}"
75,13,5,1,1,1,0,1,0,1,0,1,1,6,3,2,0,"{""object_names"": [], ""makers"": [""H. L. Pattinson""], ""organisations/institutions"": [""Commissioners for the Exhibition of 1851""], ""dates"": [""1833""], ""places"": [""Wanlockhead mines""], ""descriptions"": [""MODELS OF POTS FOR PATTINSON\u2019S PROCESS."", ""(Scale 1:12.)"", ""In this process, patented in 1833 by Mr. H. L. Pattinson, advantage is taken of the liquation that occurs when argentiferous lead cools."", ""The alloy that first solidifies contains less silver than that remaining liquid."", ""To illustrate the process, three pots out of a series of ten used at Wanlockhead mines are shown."", ""These are of metal, of cast iron, each set over a fireplace."", ""The lead smelted in the hearths is placed in the centre pot, and melted by a fire beneath the working platform."", ""It is then allowed to cool somewhat, when the \u201ccrystals\u201d of lead that are first formed are fished out by means of a perforated ladle and transferred to the empty pot on the right hand, while the enriched residue is then transferred to the left-hand pot."", ""A fresh portion is then treated and the operation repeated at each pot, a small quantity of very rich silver-lead being obtained from the pot at the extreme left hand of the series, while the bulk of the lead, which passes to the extreme right-hand pot of the series, contains no appreciable quantity of silver."", ""The smaller pots, each with its own firegrate, seem immediately in front of the model, are to receive the ladles and to keep them at the same temperature as the pots.""], ""other"": [""Plate IX, No. 2, p. 34."", ""Inv. 1885-171, 21538.""]}","{""object_names"": [""Model of pots for illustrating Pattinson's process""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""for the desilverisation of lead at Wanlockhead"", ""Metallurgy model"", ""model""], ""other"": []}"
76,13,8,2,1,1,0,0,1,1,1,0,1,6,1,3,3,"{""object_names"": [""DIAGRAM OF PATTINSON\u2019S PROCESS"", ""LADLE""], ""makers"": [""H. L. Pattinson, Esq.""], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""The diagram shows a row of eight pots, in No. 4 of which the original lead of 10 oz. to the ton is melted."", ""The crystals are ladled continuously to the left, and the enriched lead passed to the right, resulting in market lead containing about 0\u00b75 oz. to the ton at one end and rich lead containing about 75 oz. to the ton at the other end."", ""The method of procedure admits of much variation."", ""it is of wrought iron, 16 in. diam., perforated with holes, 0\u00b76 in. diam.""], ""other"": [""Scale about 1:6"", ""Inv. 1885-173"", ""1857-192"", ""21538""]}","{""object_names"": [], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [""1980-1989""], ""places"": [""United Kingdom""], ""descriptions"": [""A diagram illustrating Pattinson's process for desilvering lead""], ""other"": [""SMG"", ""Object Type: Diagram, Model"", ""Accession Number: 1985-173""]}"
77,14,9,2,3,1,0,0,1,1,1,0,1,7,2,3,1,"{""object_names"": [""DIAGRAM OF PATTINSON\u2019S PROCESS""], ""makers"": [""H. L. Pattinson, Esq.""], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""Scale about 1:6"", ""shows a row of eight pots"", ""in No. 4 of which the original lead of 10 oz. to the ton is melted"", ""The crystals are ladled continuously to the left, and the enriched lead passed to the right"", ""resulting in market lead containing about 0\u00b75 oz. to the ton at one end and rich lead containing about 75 oz. to the ton at the other end"", ""The method of procedure admits of much variation"", ""Perforated with holes, 0\u00b76 in. diam.""], ""other"": [""1885-173"", ""1857-192"", ""21538""]}","{""object_names"": [""Ladle used in the Pattinson process for the desilverisation of lead"", ""Metallurgy"", ""ladel""], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [""United Kingdom""], ""descriptions"": [""with wooden handle"", ""unsigned""], ""other"": [""1850"", ""1850""]}"
78,8,8,1,1,0,0,1,0,1,1,0,1,4,3,1,2,"{""object_names"": [""MODELS OF INGOT MOULDS""], ""makers"": [], ""organisations/institutions"": [""Commissioners for the Exhibition of 1851""], ""dates"": [""1885-172""], ""places"": [], ""descriptions"": [""for casting lead into ingots for the market"", ""The moulds are on wheels, and for filling are placed in a circle around a pivoted spout, along which the lead is conducted. As each mould is filled the stream of metal is directed to the next, and as the lead in each becomes solid the mould is wheeled to the stack of ingots and its contents (an ingot) tipped out."", ""The merchant brand is given to the ingots by means of raised letters cast on the case of the mould."", ""Scale 1:6""], ""other"": [""Lent by""]}","{""object_names"": [""Three models of Ingot Moulds""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [""1850""], ""places"": [""Wanlockhead""], ""descriptions"": [""illustrating the Pattinson process for the desilverisation"", ""(one with ingot)"", ""Metallurgy model; model 1850""], ""other"": [""scale 1:6""]}"
79,18,5,1,1,0,0,0,1,1,0,1,0,13,2,2,1,"{""object_names"": [], ""makers"": [], ""organisations/institutions"": [], ""dates"": [""1894-203""], ""places"": [""Germany""], ""descriptions"": [""model shows a furnace arranged for the oxidation of argentiferous lead at a low temperature, the resulting litharge flowing away in the molten state, whilst the residual silver is allowed to solidify on the bed, and is removed after the lifting off of the roof of the furnace"", ""foundation is of masonry, provided with air channels to keep it cool, and bound together by iron ties"", ""supports a shallow bed of brickwork of a distorted oval shape"", ""subsequently covered with a layer of marl to enable it to withstand the solvent action of litharge"", ""Over the test is an iron \""hat,\"" hung from the end of a lever crane, so that it can be readily raised or lowered when required"", ""under surface is lined with a mixture of clay and straw, held in place by jagged pieces of iron attached to the framing of the hat"", ""opening at the left-hand side of the furnace through which the pigs of lead are inserted"", ""larger opening immediately in front through which the lead oxide or litharge flows, and which also serves as an outlet for the gases"", ""furnace is heated to the low temperature required by means of a grate on the right-hand side, burning pine wood"", ""blasts of air coming alternately from two nozzles that project through the wall assist the otherwise very feeble draught of the fire"", ""silver cake produced contains lead and is far from pure"", ""it is allowed to solidify before the hat is lifted for its removal"", ""Scale 1 : 16""], ""other"": [""21537"", ""MODEL OF GERMAN CUPELLATION HEARTH""]}","{""object_names"": [], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [], ""descriptions"": [""Metallurgy model"", ""model""], ""other"": [""model""]}"
80,15,4,1,1,0,0,0,0,1,0,1,0,11,2,1,1,"{""object_names"": [""MODEL OF GERMAN REFINING FURNACE FOR SILVER""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [""1894""], ""places"": [""German""], ""descriptions"": [""Scale 1 : 16"", ""differs in several important respects from No. 73"", ""firegrate is larger"", ""laboratory part or bed is smaller"", ""furnace is connected to a chimney"", ""temperature obtained is much higher"", ""only one blast pipe for supplying air to the surface of the bath of metal"", ""opening for it is close to the chimney"", ""inclined rectangular shoot, adjacent to the nozzle, is the means by which the small square ingots of rich silver lead or of impure silver are introduced to the bed"", ""bed is of marl"", ""two working doors"", ""one of these, seen near the chimney, is provided with a heavy iron plate beneath it"", ""similar in other respects to No. 73"", ""on account of the higher temperature obtained and the more porous nature of the bed, the silver refined by it is purer"", ""bed is capable of holding half a ton of refined metal""], ""other"": [""Inv. 1894-206""]}","{""object_names"": [""Model of a German cupellation hearth""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""scale 1:16"", ""Metallurgy model; model""], ""other"": []}"
81,17,6,1,2,0,0,1,1,1,0,0,0,13,2,1,1,"{""object_names"": [], ""makers"": [], ""organisations/institutions"": [""Commissioners for the Exhibition of 1851""], ""dates"": [""1851""], ""places"": [], ""descriptions"": [""Scale 1 : 12."", ""This model represents a special furnace, which differs somewhat from the one in general use under the above name."", ""The bed consists of a removable iron frame that can be filled with bone-ash."", ""This bone-ash bed, or \""test,\"" not only resists the action of the molten litharge, but also absorbs it to a marked degree."", ""The test is placed under a fixed roof, and the excess of litharge is allowed to flow through a hole in the test into a small ladle on wheels placed below."", ""The model represents the iron casting of the furnace only; it is provided with a grate on the left-hand side, from which the test is heated, and a nozzle behind for the supply of air, with a working door in front for inspection."", ""The lead is first melted in an exterior vessel, and allowed to run on to the test in the molten condition from time to time, being continually oxidised, until towards the end of the operation the charge upon the test is nearly pure silver."", ""The silver, when completely refined in such a furnace, is of a higher degree of purity than that obtained from one with a marl bed."", ""It is either cast direct from the test, or else allowed to cool on the bed.""], ""other"": [""Inv. 1885-133.""]}","{""object_names"": [""Model of English lead cupellation furnace (bone ash hearth)""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""h)"", ""Metallurgy model; model""], ""other"": []}"
82,7,2,2,1,0,0,0,0,1,0,1,0,1,0,2,1,"{""object_names"": [""pig of lead, inscribed \""Per Metallotechnica Duccia IV Set MDCCCI,\""""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [""MDCCCI""], ""places"": [""Spain""], ""descriptions"": [""These represent a pig of Roman lead from Spain and a pig of lead, inscribed \""Per Metallotechnica Duccia IV Set MDCCCI,\""""], ""other"": [""1902-92"", ""1903-130""]}","{""object_names"": [""Lead pigs""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [], ""other"": [""Lead""]}"
83,8,2,2,1,0,0,0,0,1,0,1,0,2,0,2,1,"{""object_names"": [""pig of lead from Spain"", ""pig of lead, inscribed \""Per Metallotechnica Duccia IV Set MDCCCI\""""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [""MDCCCI""], ""places"": [""Spain""], ""descriptions"": [""These represent a pig of Roman lead"", ""inscribed""], ""other"": [""Inv. 1902-92"", ""1903-130""]}","{""object_names"": [""pig of lead""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [], ""other"": [""SMG0002576""]}"
84,13,4,1,1,0,0,0,1,1,0,1,0,9,2,2,0,"{""object_names"": [], ""makers"": [], ""organisations/institutions"": [], ""dates"": [""1894""], ""places"": [""Belgium""], ""descriptions"": [""MODEL OF BELGIAN ZINC FURNACE. (Scale 1: 15.) The process followed consists in the exposure of a mixture of zinc oxide and anthracite to a high temperature in a clay retort, from which the metallic zinc reduced then distils. The fireplace of the furnace is below the ground level; above it is a large chamber of refractory material, held together with external tie-rods, and into it the flame plays. The front of the chamber is of iron shelves on which the front ends of the long cylindrical retorts can rest, their further ends, which are closed, resting on corresponding fireclay shelves built into the walls. The spaces at the front end are filled in with clay so as to form a solid wall and prevent the flame from the fire from passing in to the working compartment. Each retort is provided with a separate fireclay cone, put into its place after the retort is charged, and to this a wrought-iron nozzle is attached, the latter serving as a condenser for the zinc vapour. On the right hand is an oven, heated by the waste gases, and in this the new retorts can, after careful drying, be baked previous to their being used; now, however, the general custom is to use the gases for the purpose of roasting ore, and to prepare the retorts in a separate furnace."", ""Scale 1: 15."", ""process involves exposing zinc oxide and anthracite to high temperature in a clay retort"", ""metallic zinc reduced then distils"", ""fireplace below ground level"", ""large chamber of refractory material held together with tie-rods"", ""flame plays into chamber"", ""front of chamber has iron shelves for retort ends"", ""retort ends rest on fireclay shelves"", ""spaces at front filled with clay to form solid wall"", ""prevents flame from passing into working compartment"", ""each retort has separate fireclay cone"", ""wrought-iron nozzle attached serves as condenser for zinc vapour"", ""oven on the right heated by waste gases"", ""new retorts can be baked in oven after drying"", ""general custom to use gases for roasting ore"", ""prepare retorts in separate furnace""], ""other"": [""Inv. 1894-205"", ""21461""]}","{""object_names"": [], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [], ""descriptions"": [""Metallurgy furnace"", ""furnace""], ""other"": []}"
