RowIndex,Old_Total,New_Total,Old_ObjectNames,New_ObjectNames,Old_Makers,New_Makers,Old_Organisations/Institutions,New_Organisations/Institutions,Old_Dates,New_Dates,Old_Places,New_Places,Old_Descriptions,New_Descriptions,Old_Other,New_Other,Unique_to_Old,Unique_to_New
82,14,7,1,1,1,1,1,1,1,1,0,2,10,1,1,0,"{""object_names"": [], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""An early example of a theodolite modified to enable distances to be measured with it simultaneously with azimuth and altitude angles is here represented in the \u201cOmnimeter,\u201d invented by C. A. C. Eckhold in 1868. This instrument is used in conjunction with a special tacheometric staff having a fixed interval, usually 10 ft., marked upon it. A microscope, rigidly attached with its axis perpendicular to that of the observing telescope, rotating with this telescope about a common transverse axis, measures upon a scale fixed horizontally upon the upper plate of the theodolite the distance traversed when the observing telescope is rotated from the upper mark to the lower mark of the staff. As this staff is always set up vertically, its horizontal distance from the centre of the instrument is inversely proportional to the distance traversed on the scale. The microscope scale is mounted parallel to the telescope at a distance of exactly 6 in. below the transverse axis. It is 4 in. long and is graduated to read 0\u00b702 in. directly, whilst it can be moved on the plate, parallel to its own length, through a small interval by means of a micrometer screw with a graduated drum, which measures 0\u00b7002 of each division of the scale. In this manner the ultimate graduation of the scale corresponds to 4 \u00d7 10\u207b\u2075 in. so that, if n such divisions are traversed when the theodolite rotates from the upper to the lower mark of the staff, the distance of this staff from the instrument will be 15 \u00d7 10\u00b3 \u00f7 n ft. In other respects the instrument is similar to an ordinary transit repeating theodolite. It has 5-in. vertical and horizontal circles reading by vernier to single minutes. The focal length of the telescope is 11 in., and its aperture 1\u00b725 in. It is fitted with a Ramsden eyepiece. Slow-motion tangent screws are provided for each circle, and the usual spirit-levels on the plate and telescope. A diagonal eyepiece is fitted to the microscope for convenience in taking steep sights."", ""early example of a theodolite modified to enable distances to be measured with it simultaneously with azimuth and altitude angles"", ""used in conjunction with a special tacheometric staff having a fixed interval, usually 10 ft., marked upon it"", ""microscope, rigidly attached with its axis perpendicular to that of the observing telescope, rotating with this telescope about a common transverse axis, measures upon a scale fixed horizontally upon the upper plate of theodolite the distance traversed when the observing telescope is rotated from the upper mark to the lower mark of the staff"", ""staff is always set up vertically"", ""horizontal distance from the centre of the instrument is inversely proportional to the distance traversed on the scale"", ""microscope scale is mounted parallel to the telescope at a distance of exactly 6 in. below the transverse axis"", ""scale is 4 in. long and is graduated to read 0\u00b702 in. directly"", ""micrometer screw with a graduated drum, which measures 0\u00b7002 of each division of the scale"", ""ultimate graduation of the scale corresponds to 4 \u00d7 10\u207b\u2075 in."", ""formula for distance calculation: 15 \u00d7 10\u00b3 \u00f7 n ft."", ""similar to an ordinary transit repeating theodolite"", ""has 5-in. vertical and horizontal circles reading by vernier to single minutes"", ""telescope has a focal length of 11 in., and its aperture 1\u00b725 in."", ""fitted with a Ramsden eyepiece"", ""slow-motion tangent screws are provided for each circle"", ""usual spirit-levels on the plate and telescope"", ""diagonal eyepiece is fitted to the microscope for convenience in taking steep sights""], ""other"": [""Inv. 1900-90""]}","{""object_names"": [], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [""London, England"", ""United Kingdom""], ""descriptions"": [""Surveying tacheometer""], ""other"": []}"
83,20,7,2,1,1,0,3,1,3,1,0,0,8,2,3,2,"{""object_names"": [""DIRECT-READING TACHEOMETER"", ""tacheometric theodolite""], ""makers"": [""Cooke, Troughton & Simms, Ltd.""], ""organisations/institutions"": [""Institution of Civil Engineers of Ireland"", ""British Patent Specification""], ""dates"": [""1912"", ""Jan. 6th 1915"", ""1925-7""], ""places"": [], ""descriptions"": [""Ordinary tacheometers are designed for horizontal sights, and the readings have to be corrected by computation if the sight is inclined, whilst a further calculation is necessary to determine the difference in height between the observed and observing stations."", ""Many devices have been introduced in the design of tacheometers with the object of rendering such calculations unnecessary, and enabling the distance and altitude to be read off directly, whether the line of sight is horizontal or inclined."", ""The tacheometer illustrated embodies Prof. H. H. Jeffcott\u2019s arrangement for rendering the readings independent of the inclination."", ""A similar arrangement of varying diaphragm-interval enables the height also to be obtained by reading the staff-interval intercepted."", ""The diaphragm has one fixed and two movable horizontal platinum-iridium pointers, the former for collimation and the latter to limit the intervals for height and distance readings respectively: the distance pointer is on the same side as the collimation pointer, and the height pointer on the opposite side."", ""Each movable pointer is fixed on the end of a pivoted lever, of which the other end is pressed against a suitably shaped cam, which is rotated by the movement in inclination of the telescope, so that the distance of either movable pointer from the fixed one is suitably varied to make the interval intercepted upon the distant staff exactly one-hundredth of the range and one-tenth of the height respectively."", ""The cams are made to suit elevations and depressions up to 30\u00b0, and are mounted inside a protecting case at one end of the transit axis of the telescope."", ""The instrument in other respects resembles the ordinary tacheometric theodolite.""], ""other"": [""Prof. H. H. Jeffcott"", ""anallatic lens"", ""inverting eyepiece""]}","{""object_names"": [""Jeffcott direct-reading tacheometer""], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [""1912""], ""places"": [], ""descriptions"": [""A device that allows distance and altitude to be read directly, regardless of the inclination of the line of sight."", ""Features a unique mechanism involving cams and pointers to achieve direct readings.""], ""other"": [""H. H. Jeffcott""]}"
84,17,13,2,2,1,1,0,1,1,1,0,4,11,2,2,2,"{""object_names"": [""TACHEOMETRIC STAFF"", ""levelling rod""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [""1890-55""], ""places"": [], ""descriptions"": [""4-metre wooden staff"", ""graduated in centimetres"", ""used in conjunction with the tacheometer"", ""inextensible"", ""does not materially differ from a levelling rod"", ""graduation marks are black bands, 1 cm. wide, at intervals of 1 cm"", ""Those corresponding to metres and decimetres extend right across the face, the rest only half across"", ""metres are numbered by large red numbers"", ""decimetres by smaller black numbers"", ""half-decimetre points are marked by small black arrows"", ""rod has a rectangular section, 3 in. wide by 1 1/4 in. deep"", ""face is slightly sunk below the edges to prevent abrasion of the graduations""], ""other"": [""Cat. No. 81"", ""Inv.""]}","{""object_names"": [""Tacheometer with slide rule and components"", ""Surveying tacheometer""], ""makers"": [""Troughton & Simms, London""], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [""1885-1895""], ""places"": [""Fleet Street, City of London, London, England, United Kingdom""], ""descriptions"": [""4-inch"", ""with staff, slide rule and tables"", ""Sighting tube has been sectioned""], ""other"": [""4-inch""]}"
85,12,4,2,1,1,0,2,1,1,0,2,1,5,1,1,0,"{""object_names"": [""ANCIENT EGYPTIAN LEVELS"", ""levels""], ""makers"": [""Captain H. G. Lyons, F.R.S.""], ""organisations/institutions"": [""Cairo Museum""], ""dates"": [""1914-219""], ""places"": [""Egypt""], ""descriptions"": [""A-shaped plummet type"", ""used by builders and engineers of all the early civilizations"", ""survived in use to the present date without fundamental modification"", ""Each level consists of a wooden frame in the shape of an isosceles triangle, having its sides equally prolonged beyond the base. The ends of the legs are cut parallel to the cross piece, so that the frame may rest upon a flat surface. A plummet is suspended from the apex of the frame, and its cord passes over the front of the cross piece, in the middle of which is engraved a vertical mark. If the cord lies along this mark when the plummet hangs freely, the surface on which the level rests is horizontal."", ""Hieroglyphics are engraved in the face of the lower level.""], ""other"": [""PHOTOGRAPH""]}","{""object_names"": [""Ancient Egyptian levels""], ""makers"": [], ""organisations/institutions"": [""Museum of Cairo""], ""dates"": [], ""places"": [], ""descriptions"": [""Surveying photographs; photographs""], ""other"": []}"
86,8,10,1,2,0,1,1,1,1,1,0,1,4,3,1,1,"{""object_names"": [""INSTRUMENT FOR ASCERTAINING HEIGHTS""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""This consists of an isosceles, right-angled metal triangle which can be freely suspended by means of two brass pins so that its two equal sides are vertical and horizontal respectively."", ""All objects in the prolongation of its third side will then be at a horizontal distance from the instrument equal to their height above it."", ""The hypotenuse of the metal triangle has a pair of sights which enable objects in its line to be viewed."", ""When using the instrument, the observer takes up a position from which he can sight the object whose height is required, the instrument being freely suspended. He then measures his horizontal distance from a point vertically beneath the object. This distance is equal to the height of the object above the eye-level of the observer.""], ""other"": [""Inv. 1917-39""]}","{""object_names"": [""Dendrometer"", ""Surveying dendrometer""], ""makers"": [""Unknown maker""], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [""1851-1900""], ""places"": [""Europe""], ""descriptions"": [""a tree height measuring instrument"", ""a surveying instrument for measuring heights of trees"", ""in felt-lined mahogany box""], ""other"": [""unsigned""]}"
87,21,9,1,1,0,1,2,1,2,1,0,1,11,2,5,2,"{""object_names"": [""EARLY BALANCE LEVEL""], ""makers"": [], ""organisations/institutions"": [""T. H. Court, Esq."", ""S.M.""], ""dates"": [""17th century (Latter half)"", ""Latter half of that period""], ""places"": [], ""descriptions"": [""This is a level of a type much used for rough levelling during the 17th century, and probably dates from the latter half of that period."", ""It consists of a heavy tube freely suspended from the top of a wooden case by a thread attached to its centre."", ""The tube has a horizontal slit at one end, and a corresponding cross wire at the other; glass windows in the ends of the wooden case permit a free view along the sights."", ""The instrument as a whole can be rotated in azimuth upon its stand."", ""When not in use, the sighting tube can be fixed by means of two screws passing through the bottom of the wooden case."", ""In this instrument, the centre of gravity of the suspended tube is very little, if any, below the line of sight."", ""Hence the tube is very sensitive to disturbances, which is a source of trouble."", ""Moreover, there is no easy method of adjusting the line of sight to be truly horizontal."", ""Owing to these defects, both of which were remedied in the more precise instruments on the \""balance\"" principle designed by Huygens, this type of level is not very accurate."", ""The body of the tube is made of lead, the ends containing the sights being of brass."", ""The wooden case is screwed into the top of a small column, provided with a brass socket at its other end."", ""The socket serves to attach the level to its stand, which may be a tripod or simply a \""stick\"" stand.""], ""other"": [""Plate II, Fig. 1, p. 38"", ""Inv. 1913-258"", ""L.S.""]}","{""object_names"": [""Optical balance level""], ""makers"": [""Unknown maker""], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [""1700-1799""], ""places"": [""England""], ""descriptions"": [""after a type used in the 17th Century"", ""Surveying level; level""], ""other"": [""removable mahogany side panel"", ""British""]}"
88,9,11,1,2,0,1,0,1,1,1,0,1,6,4,1,1,"{""object_names"": [""PLUMMET CLINOMETER""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [""late 17th or early 18th century""], ""places"": [], ""descriptions"": [""consists of a brass alidade attached to a semi-circle, pivoted upon a heavy stand, which is set with its base horizontal by means of a small brass plummet."", ""The semi-circle and alidade can be rotated in the vertical plane, and the inclination of the line of sight read by a fixed index on the stand."", ""The semi-circle is graduated in degrees and has a diameter of 4\u00b72 in."", ""The sight rule is a hollow tube fitted with dual sights at each end, one set being within the tube and the other on top of it in the opposite sense.""], ""other"": [""Inv. 1883-118""]}","{""object_names"": [""Surveying clinometer"", ""clinometer""], ""makers"": [""Unknown maker""], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [""1795-1805""], ""places"": [""Europe""], ""descriptions"": [""May be later decorative piece ?""], ""other"": [""gilt metal"", ""unsigned""]}"
89,14,13,2,3,1,1,0,0,1,1,1,2,8,2,1,4,"{""object_names"": [""PLUMMET LEVEL AND CLINOMETER"", ""clinometer""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [""Germany""], ""descriptions"": [""hollow wooden stand with a flat base and brass facings"", ""brass plummet is suspended down one face"", ""by its position on a scale of degrees engraved on the lower part of the face measures the inclination of the base of the instrument"", ""No sights are provided"", ""brass knob, screwed into the top of the stand can be detached and used as a plummet"", ""cord wound round a drum inside the stand is used to suspend the knob"", ""plummet has a length of 4\u00b78 in."", ""which is the radius of the graduated arc"", ""This extends 15\u00b0 on either side of the vertical""], ""other"": [""Inv. 1880-201""]}","{""object_names"": [""Combined level & clinometer"", ""Surveying plummet level""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [""Germany (?)""], ""descriptions"": [""Combined plummet level and clinometer"", ""plummet level""], ""other"": [""German"", ""1755"", ""Germany"", ""Kranewetter, Jacob""]}"
90,11,9,1,3,1,1,0,1,1,1,1,1,6,2,1,0,"{""object_names"": [""BALANCE LEVEL""], ""makers"": [""Susse Bros.""], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""This instrument can be used for testing whether a surface is horizontal, vertical or inclined at 45\u00b0."", ""It consists of a loaded disc, pivoted between the vertical faces of a cylindrical brass case fixed to a brass ruler."", ""Marks engraved on the edge of the revolving disc show by their coincidence with marks on the fixed case whether the ruler, which is placed on the surface to be tested, is horizontal, vertical, or inclined at 45\u00b0."", ""The ruler has a length of about 6 in., and one of its bevelled edges is graduated in millimetres."", ""The disc has a diameter of 2 in.""], ""other"": [""Inv. 1857-25""]}","{""object_names"": [""Balance level type clinometer"", ""Balance level (clinometer)"", ""Surveying clinometer""], ""makers"": [""Susse fr\u00e8res""], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [""1850-57""], ""places"": [""France""], ""descriptions"": [""clinometer""], ""other"": []}"
91,13,11,1,1,2,2,1,1,2,1,0,2,5,2,2,2,"{""object_names"": [], ""makers"": [""T. H. Court, Esq.""], ""organisations/institutions"": [], ""dates"": [""1829""], ""places"": [], ""descriptions"": [""operates upon the principle that in a vertically suspended mirror the eye sees a reflected image of itself at its own level."", ""The instrument consists of a rectangular frame, suspended in gimbal bearings so as to hang vertical owing to its own weight."", ""The frame contains a piece of plane glass, of which one vertical half is silvered and the other half left free for direct vision of a distant object."", ""A horizontal cross wire bisects the two parts."", ""The observer holds the instrument in front of his eye and moves it until he sees the reflected image of his eye bisected by the cross wire. Any distant object then intersected by the wire will be at the level of his eye.""], ""other"": [""See \""Memorial de l'Officier du G\u00e9nie,\"" No. 10, 1829."", ""Inv. 1911-183.""]}","{""object_names"": [], ""makers"": [""Unknown maker""], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [""1851-1900""], ""places"": [""France"", ""Europe""], ""descriptions"": [""Surveying plumb level; plumb level"", ""unsigned""], ""other"": [""Burel""]}"
92,9,7,1,2,1,0,0,1,1,1,0,0,5,2,1,1,"{""object_names"": [], ""makers"": [""T. H. Court, Esq.""], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""This is very similar to the adjacent Burel type, but has a heavy screw threaded in the base of the frame. By working the screw the inclination of the plane of the mirror can be varied, and adjusted to be truly vertical by means of a test sight. The mirror also occupies much more than half of the frame, leaving a small part only for direct vision.""], ""other"": [""Inv. 1919-331""]}","{""object_names"": [""Reflecting plummet level""], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [], ""descriptions"": [""similar to Burel type but with screw adjustment"", ""Surveying level; level""], ""other"": []}"
93,11,10,1,2,1,1,1,1,1,1,1,3,5,1,1,1,"{""object_names"": [""DE LISLE'S REFLECTING CLINOMETER""], ""makers"": [""T. Cooke & Sons, Ltd.""], ""organisations/institutions"": [""R.E.""], ""dates"": [""1921-519""], ""places"": [""York""], ""descriptions"": [""Of the many arrangements for converting a Burel reflecting level into a clinometer, the one here represented, devised by General A. De Lisle, R.E., is the most satisfactory. A heavy arc is attached to the lower part of the mirror frame and can be turned into the same plane as the mirror for convenience of carriage, or into a perpendicular frame for measuring angles of elevation or depression. In the latter position the weight of the arc causes the mirror plane to take up an inclination to the vertical, which can be varied by means of a movable radial arm, concentric with the arc and carrying a sliding counterpoise at its extremity. The arc is so graduated on its edge that the position of one edge of the movable arm gives the inclination of the mirror, and, therefore, of the line of sight between the observer's eye and its reflection in the mirror. The arc is graduated to read gradients from zero to 1 in 5.""], ""other"": [""General A. De Lisle""]}","{""object_names"": [""De Lisle type reflecting clinometer"", ""Surveying clinometer""], ""makers"": [""T. Cooke & Sons Ltd""], ""organisations/institutions"": [""clinometer""], ""dates"": [""1900-21""], ""places"": [""London"", ""Cape Town"", ""England"", ""United Kingdom""], ""descriptions"": [""De Lisle type reflecting clinometer by T. Cooke & Sons Ltd, London, York and Cape Town, 1900-21. Surveying clinometer; clinometer 1900-1921 London, England, United Kingdom; York, England, United Kingdom T. Cooke & Sons Ltd; L'Isle, Joseph Nicolas De""], ""other"": [""L'Isle, Joseph Nicolas De""]}"
94,18,10,1,2,1,1,1,1,3,1,2,2,8,2,2,1,"{""object_names"": [""SPIRIT LEVEL""], ""makers"": [], ""organisations/institutions"": [""Royal Society""], ""dates"": [""early part of the 19th century"", ""1831""], ""places"": [""London Bridge"", ""Sheerness""], ""descriptions"": [""This level was constructed in the early part of the 19th century and used in 1831 by J. A. Lloyd, F.R.S., in ascertaining the differences of level between the Thames at London Bridge, Sheerness and various intermediate points."", ""The telescope has a focal length of 28 in. and is finally levelled by means of a 12-in. spirit level mounted at one side parallel to its axis."", ""The objective lens of the telescope has a 2-in. aperture, and is fixed in the tube, the eyepiece tube being focussed by a rack and pinion arrangement and having a fixed diaphragm and a slide focussing Ramsden inverting eyepiece."", ""The telescope is attached to a transverse horizontal axis, which rests in Y-s on standards fixed to the horizontal plate."", ""The telescope is supported near both ends by vertical screws threaded in the ends of a rigid bar fixed to the horizontal plate parallel to the axis of the telescope."", ""These screws are used in the final adjustment of the telescope axis, which is tested by the main spirit level."", ""This bar is suspended from the ends of a metal rod fixed on one side of the telescope, and has ivory scales graduated to thirtieths of an inch mounted above its bubble-tube."", ""A small level is also fixed transversely at one end of the main level."", ""The bubble of the latter moves over one division of the scale when the telescope is elevated about 2 seconds of arc."", ""The horizontal plate can rotate about a vertical axis, and has a clamp and tangent screw for slow motion."", ""It is attached to a pair of parallel plates, connected by four levelling screws of the usual type."", ""A small circular spirit-level is fixed to the plate above its centre for setting it horizontal."", ""The telescope can be reversed in its Y-s end for end, or rotated through 180\u00b0 about its own axis, as in all Y-levels.""], ""other"": [""Lent by the Royal Society"", ""Inv. 1900-155""]}","{""object_names"": [""level"", ""Surveying level""], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [""1801-1831""], ""places"": [], ""descriptions"": [""with case"", ""to ascertain the fall of the Thames""], ""other"": [""in box""]}"
95,31,8,1,2,1,1,3,1,3,1,3,1,14,1,6,1,"{""object_names"": [""SPIRIT LEVEL""], ""makers"": [""Cary""], ""organisations/institutions"": [""Royal Society"", ""Phil. Trans. Roy. Soc."", ""S.M.""], ""dates"": [""about the year 1830"", ""1831"", ""1900-154""], ""places"": [""Thames at London Bridge"", ""Sheerness"", ""various intermediate points""], ""descriptions"": [""Plate II, Fig. 2, p. 38"", ""Made about the year 1830 and was used in 1831"", ""This level was made about the year 1830 and was used in 1831 by J. A. Lloyd, F.R.S., in measuring the differences of level between the Thames at London Bridge, Sheerness and various intermediate points."", ""It has a 30-in. telescope mounted in Y-s in a manner similar to the ordinary Y-level, but is fitted with an extra spirit level suspended above the telescope, and also has a circular supporting base resembling that of a large theodolite and resting on three footscrews."", ""The objective lens of the telescope has a 2-in. aperture and is fixed in the tube, the eyepiece tube having a rack and pinion focussing movement."", ""The eyepiece is of the Ramsden inverting type and is also focussed by a rack and pinion movement."", ""Gun-metal collars are shrunk on to the telescope near its extremities and rest in Y-s fixed to the horizontal circle."", ""One of these Y-s can be adjusted vertically by means of a screw. This adjustment serves to level the telescope more precisely than is possible with the footscrews."", ""The 14-in. horizontal circle can rotate about a vertical axis, and has a clamp and tangent screw."", ""It also carries a central 31-in. compass, graduated in degrees, and a small thermometer."", ""The supporting base of the instrument consists of two horizontal circles of 14 in. diameter connected by three vertical pillars to which the three foot-screws are fixed."", ""Beneath the telescope a 17-in. spirit level is mounted in adjustable bearings, and a 22-in. level of similar construction can be suspended above the telescope from pivots carried by brackets fixed to the end of the tube."", ""Both pivots are adjustable."", ""Each level has ivory scales, graduated to twentieths of an inch mounted above its tube. Small transverse levels are also fixed to the telescope and at one end of the suspended level.""], ""other"": [""Lent by the Royal Society"", ""J. A. Lloyd, F.R.S."", ""Inv. 1900-154"", ""30-in. telescope"", ""objective lens of the telescope has a 2-in. aperture"", ""eyepiece tube having a rack and pinion focussing movement""]}","{""object_names"": [""level""], ""makers"": [""Cary family""], ""organisations/institutions"": [], ""dates"": [""c.1830""], ""places"": [""Thames""], ""descriptions"": [""Surveying level""], ""other"": [""30 inch""]}"
96,16,9,1,2,1,1,0,1,1,1,2,2,8,1,3,1,"{""object_names"": [""SPIRIT LEVEL (Troughton type)""], ""makers"": [""Troughton""], ""organisations/institutions"": [], ""dates"": [], ""places"": [""Manchester"", ""Liverpool""], ""descriptions"": [""spirit-level being rigidly fixed in the telescope, which is not reversible, as in the Ramsden type"", ""Such an instrument, whilst incapable of preliminary adjustment, is very simple and rigid in construction, and is well suited for engineering surveys"", ""A small compass, supported on four pillars, is provided for traversing"", ""The telescope has an aperture of 1 1/4 in. and a focal length of 15 in., and is provided with stops"", ""The eyepiece tube is focussed by a rack and pinion arrangement actuated by a screw"", ""The diaphragm can easily be disclosed for examination by removing the eyepiece"", ""There are two eyepieces provided, one erect and the other inverting"", ""The bubble-tube is 10 in. long, and has a radius of curvature of about 50 ft., giving a motion of the bubble of 1/5 in. for every minute of arc""], ""other"": [""A. Stannard, Esq., A.M.I.C.E."", ""Inv. 1892-21"", ""compass ring is 2 1/2 in. in diameter, and is graduated to read single degrees""]}","{""object_names"": [""Combined spirit level & compass"", ""Surveying surveying level; magnetic compass""], ""makers"": [""John Cail""], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [""Newcastle upon Tyne, England, United Kingdom""], ""descriptions"": [""in case""], ""other"": [""British""]}"
97,17,8,1,3,1,1,1,1,2,1,0,0,9,1,3,1,"{""object_names"": [""SPIRIT LEVEL""], ""makers"": [], ""organisations/institutions"": [""Ordnance Survey""], ""dates"": [""about the middle of the 19th century"", ""1907""], ""places"": [], ""descriptions"": [""instrument was made about the middle of the 19th century, and was used until 1907 for levelling minor lines"", ""spirit level is attached by adjusting screws to the telescope, which fits in Y-shaped bearings, and can be rotated or reversed in these for adjustment of the line of collimation"", ""parallel plate arrangement for levelling the instrument is of the usual type, with four levelling-screws, axis clamp and tangent-screw for slow-motion"", ""telescope has a focal length of 12 in. and an aperture of 1.25 in., and is provided with stops"", ""focussing is carried out at the objective end by means of a rack and pinion arrangement, actuated by an external screw"", ""diaphragm containing a horizontal and vertical wire is easily accessible after unscrewing the eyepiece, which is arranged to give an erect image of the staff"", ""bubble-tube is 7 3/4 in. long, and is graduated in tenths of an inch"", ""internal radius of curvature of the tube is about 80 ft., giving a movement of the bubble of 0.1 in., corresponding to a change of elevation of 20 seconds"", ""levelling minor lines""], ""other"": [""Inv. 1912-197"", ""telescope"", ""bubble-tube""]}","{""object_names"": [""12-inch level"", ""Surveying level"", ""level""], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [""1801-1900""], ""places"": [], ""descriptions"": [""With tripod""], ""other"": [""tripod""]}"
98,20,13,1,2,1,1,1,2,1,1,0,4,12,1,4,2,"{""object_names"": [""SPIRIT LEVEL""], ""makers"": [], ""organisations/institutions"": [""Ordnance Survey""], ""dates"": [], ""places"": [], ""descriptions"": [""made between 1840 and 1850"", ""used for levelling of second-order lines"", ""graduated to read 5 seconds of elevation"", ""attached to the telescope"", ""rests in Y-shaped bearings"", ""can be rotated or reversed for adjustment of the line of collimation"", ""A compass is provided for rough traversing"", ""an elevating screw permits the telescope to be finally levelled with great accuracy"", ""In the diaphragm are two vertical and one horizontal wires"", ""telescope has a focal length of 18 in."", ""erecting eyepiece"", ""aperture is 1.5 in."", ""eyepiece is adjusted for parallax by a sliding tube arrangement"", ""telescope is focussed on the staff by a rack and pinion which moves the objective"", ""compass-ring has a diameter of 3 1/4 in."", ""graduated to read single degrees"", ""spirit level tube is 10 in. long"", ""graduated at intervals of 1/4 in., each interval corresponding to 5 seconds of arc"", ""parallel plate arrangement is of the usual type"", ""slow-motion tangent screw is provided for azimuth setting""], ""other"": [""Inv. 1912-198""]}","{""object_names"": [""Surveying level""], ""makers"": [], ""organisations/institutions"": [""Troughton & Simms, London, England"", ""Fleet Street, City of London, London, England, United Kingdom""], ""dates"": [], ""places"": [""London, England"", ""Fleet Street, City of London, London, England, United Kingdom""], ""descriptions"": [""18-inch level used for levelling second order lines""], ""other"": [""surveying surveying level""]}"
99,16,11,1,2,1,1,1,1,1,1,0,3,9,3,3,0,"{""object_names"": [""SPIRIT LEVEL""], ""makers"": [""Troughton & Simms""], ""organisations/institutions"": [""Ordnance Survey""], ""dates"": [""1841""], ""places"": [], ""descriptions"": [""first-order levelling for the Ordnance Survey"", ""telescope of 2\u00b72-in. aperture"", ""23-in. focal length"", ""12-in. spirit level attached"", ""reading to single seconds of arc"", ""telescope rests in Y bearings"", ""small transverse level is also provided on the telescope for rough levelling"", ""final accurate setting is performed by means of an elevating screw"", ""moves one bearing"", ""5\u215b-in. compass fitted to its alidade for rough traversing"", ""compass being graduated in single degrees"", ""usual parallel-plate levelling arrangement, with four screws, for setting the alidade approxi- mately horizontal"", ""slow motion tangent screw is provided for setting the instru- ment accurately in azimuth"", ""telescope has a micrometer eyepiece"", ""focussed on the staff by moving the eyepiece tube"", ""spirit level has an ivory scale above each end"", ""graduated in 1/20 in."", ""each division corresponding to about 2 seconds of arc of elevation""], ""other"": [""Inv. 1912-199"", ""lent"", ""made""]}","{""object_names"": [""Surveying level"", ""Surveyor's level""], ""makers"": [""Troughton & Simms""], ""organisations/institutions"": [""Troughton & Simms""], ""dates"": [""1841t""], ""places"": [""London, England"", ""Fleet Street, City of London, London, England, United Kingdom""], ""descriptions"": [""British"", ""alcohol bubble level"", ""magnetic compass"", ""filar micrometer"", ""Used for 1st order levelling"", ""surveying level"", ""filar micrometer"", ""surveying level"", ""filar micrometer"", ""23-inch (without tripod stand)""], ""other"": []}"
100,21,12,1,3,1,1,0,0,1,1,1,3,13,2,4,2,"{""object_names"": [""SPIRIT LEVEL""], ""makers"": [""C. Sickler""], ""organisations/institutions"": [], ""dates"": [""1913""], ""places"": [""German construction""], ""descriptions"": [""serving also for measuring inclines and distances by means of the elevating screw"", ""particularly adapted by reason of its compactness and simplicity of construction for preliminary surveys where no great accuracy is required"", ""consists of a small telescope and spirit-level separately mounted upon a platform connected with a tripod by means of a ball-and-socket joint of a special type"", ""This joint permits the orientation of the platform to be varied, whilst leaving it perfectly free to rotate in azimuth about the socket, which is fixed to the tripod."", ""The platform terminates underneath in a metal ball, at the lower end of which is a cylindrical pin."", ""The socket consists of two parts screwed together, an upper spherical dome enclosing the ball, and a lower tubular sheath surrounding the pin."", ""Two levelling screws, set perpendicularly to each other, work in threads in this sheath, and impinge upon a metal collar which encircles the pin sufficiently tightly to prevent shake, but not to hinder the free azimuthal rotation of the pin, and consequently the platform."", ""Opposite the two screws, and likewise impinging on the collar is a spring which takes the pressure of the screws."", ""By means of these screws the platform can be set level in all directions."", ""The spirit level can be adjusted upon the platform by the small screws at one end of its case, whilst the telescope can be elevated or depressed about an axis at one end fixed in the platform by means of a fine-threaded screw at the other end."", ""The pitch of the screw-threads is half a millimetre, and the movement of this end of the telescope is read to a tenth of a millimetre with the aid of a graduated disc and vertical millimetre scale."", ""For every tenth-millimetre, the line of sight of the telescope moves through an angle whose circular measure is one-thousandth."", ""By this means, as in tacheometry, distances can be measured with fair accuracy.""], ""other"": [""T. H. Court, Esq."", ""ball-and-socket joint"", ""tripod"", ""elevating screw""]}","{""object_names"": [""Surveying level with bubble level"", ""surveying level"", ""surveying surveying level""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [""1840-1860""], ""places"": [""Karlsruhe, Germany"", ""Karlsruhe, Baden-W\u00fcrttemberg, Germany""], ""descriptions"": [""Small surveying level with bubble level, without tripod stand"", ""by C. Sickler, Karlsruhe, Germany""], ""other"": [""tripod stand"", ""Sickler, C.""]}"
