RowIndex,Old_Total,New_Total,Old_ObjectNames,New_ObjectNames,Old_Makers,New_Makers,Old_Organisations/Institutions,New_Organisations/Institutions,Old_Dates,New_Dates,Old_Places,New_Places,Old_Descriptions,New_Descriptions,Old_Other,New_Other,Unique_to_Old,Unique_to_New
36,16,5,1,1,1,1,3,0,3,1,2,0,5,2,1,0,"{""object_names"": [], ""makers"": [], ""organisations/institutions"": [""H.M. Postmaster-General"", ""Electric Telegraph Co.""], ""dates"": [""1863-4"", ""1865 (used)"", ""1876-1300""], ""places"": [""London"", ""Edinburgh""], ""descriptions"": [""This is a modification of the telegraph patented in 1863-4 by Mons. P. A. J. Dujardin; the instrument was used by the Electric Telegraph Co. during 1865 on the line between London and Edinburgh. The receiver and transmitter are identical. There is a piano keyboard of 28 keys, each of which by a lever raises a pin in the periphery of a circular plate and catches an arm kept revolving by the treadle-wheel below. On the same shaft is a 14-wave face cam which causes a lever to vibrate between stops and sends reversals of the current to line to release the escapement of the type-wheel step by step. A polarised relay and local battery are used to work the wheelwork and prolong the action on the anchor at the extremity of any particular oscillation; this closes the local circuit of an electro-magnet which does the printing. An electro-magnetic device causes the printing currents to be equal in duration whether a key is held down for a long or a short interval of time. Inking is done by a pad.""], ""other"": [""Inv.""]}","{""object_names"": [""Dujardin's step by step telegraphic type printer""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [""1865""], ""places"": [], ""descriptions"": [""Telecommunications printer; printer""], ""other"": []}"
37,9,5,1,1,1,1,1,1,2,1,0,0,4,1,1,0,"{""object_names"": [""PERFORATOR FOR AUTOMATIC TELEGRAPH""], ""makers"": [""Sir C. Wheatstone""], ""organisations/institutions"": [""Wheatstone Collection""], ""dates"": [""1867 (patent date)""], ""places"": [], ""descriptions"": [""This perforator is described in Sir C. Wheatstone\u2019s patent of 1867."", ""It has three keys with rubber buffers, which are struck by small hand stamps, held one in each hand, so that the work of punching is done by the arms instead of by the fingers."", ""There are five punches so arranged that the right-hand key punches three holes, the left-hand key three holes, while the central key punches a single hole."", ""The paper is fed through by a roller and a roughened lever, which is moved when any of the three key levers is depressed.""], ""other"": [""Inv. 1884-151""]}","{""object_names"": [""Wheatstone's automatic telegraph puncher""], ""makers"": [""Wheatstone""], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [""1865""], ""places"": [], ""descriptions"": [""Telecommunications puncher; puncher""], ""other"": []}"
38,12,8,1,2,1,1,0,1,1,1,0,2,8,1,1,0,"{""object_names"": [""TYPE-PRINTING RECEIVER""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [""1872""], ""places"": [], ""descriptions"": [""for printing in roman characters on paper tape"", ""originally intended for transmitting stock exchange prices"", ""a large number of these receivers being actuated simultaneously by currents from one central transmitter"", ""The receiver shown is the original apparatus, but is incomplete."", ""mounted on a hollow cast-iron base which contains two horse-shoe electro-magnets"", ""one of which vibrates a lever that presses the tape upon the type-wheel, and at the same time feeds it through the machine"", ""the other magnet vibrates a lever which carries a pawl that rotates the type-wheel by a step-by-step motion."", ""The roll of tape is supported by arms above the instrument and the inking of the type is performed by a roller."", ""By the use of polarised armatures, a single wire with reversed currents works the two electro-magnets as required.""], ""other"": [""Inv. 1880-69""]}","{""object_names"": [""Stock exchange automatic telegraph""], ""makers"": [], ""organisations/institutions"": [""Menlo Park, Edison""], ""dates"": [""1872-1880""], ""places"": [""Menlo Park, New Jersey, United States"", ""Middlesex county, New Jersey, United States""], ""descriptions"": [""Telecommunications telegraph; telegraph""], ""other"": []}"
39,17,12,1,2,1,1,3,1,4,1,0,4,6,2,2,1,"{""object_names"": [""RECEIVER FOR BAUDOT MULTIPLEX TYPE-PRINTING TELEGRAPH""], ""makers"": [""The Automatic Telephone Manufacturing Co., Ltd.""], ""organisations/institutions"": [""Post Office Engineering Department"", ""Herbert's \u201cTelegraphy\u201d"", ""Baudot Multiplex distribution plate"", ""Delany multiplex distributor plate""], ""dates"": [""1874-5"", ""1905"", ""1920 edition"", ""1925-85""], ""places"": [], ""descriptions"": [""This important system was invented by J. M. E. Baudot, a French Telegraph Engineer"", ""Only the receiver is shown."", ""The Baudot multiplex is extensively used in this country, being worked under simplex conditions designed by Mr. A. C. Booth"", ""By this method, it is not unusual for 8, 10 or even 12 telegrams to be in process of transmission over a single circuit at the same time."", ""The type wheel is kept constantly revolving, a small electric motor being externally fitted for the purpose."", ""The five relays at the top of the apparatus select the symbol to be printed, in accordance with the signals sent from the distant station. By mechanical means, the paper tape is flicked into contact with the type-wheel immediately the required character is in position for printing.""], ""other"": [""Cat. No. 41"", ""Cat. No. 43""]}","{""object_names"": [""Receiver for Baudot Multiplex type-printing telegraph"", ""Telecommunications telegraph; telegraph""], ""makers"": [""Automatic Telephone Manufacturing Company""], ""organisations/institutions"": [], ""dates"": [""1911-1925""], ""places"": [""Edge Hill, Liverpool, England"", ""Edge Hill, Liverpool"", ""Liverpool, Merseyside, England, United Kingdom""], ""descriptions"": [""made by the Automatic Telephone Manufacturing Company, Edge Hill, Liverpool, England""], ""other"": []}"
40,9,7,1,1,0,1,1,0,1,1,1,1,4,1,1,2,"{""object_names"": [], ""makers"": [], ""organisations/institutions"": [""H.M. Postmaster-General""], ""dates"": [], ""places"": [], ""descriptions"": [""This is a modern sending plate, of French pattern, designed for use on a Baudot quadruple telegraph set."", ""Revolving brushes of flexible metal sweep over the surfaces of the rings in pairs."", ""For instance, the second ring, consisting of 24 segments, may be joined through a pair of brushes to the continuous ring number 5, which is connected to line."", ""In this way each keyboard is in contact with the line for a fraction of a second at frequent intervals."", ""A separate distributor plate, of slightly different construction, is required for receiving."", ""All the brushes are, however, carried on a common spindle which passes through the central aperture of both plates.""], ""other"": [""Inv. 1924-155""]}","{""object_names"": [""24 segment Baudot plate distributor""], ""makers"": [""unknown maker""], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""Telecommunications telegraph; telegraph""], ""other"": [""1870-1924"", ""France""]}"
41,12,7,1,1,1,1,0,1,2,1,0,0,6,2,2,1,"{""object_names"": [], ""makers"": [], ""organisations/institutions"": [], ""dates"": [""1878"", ""1878""], ""places"": [], ""descriptions"": [""experimental transmitter and receiver are shown, together with specimens of the writing and a diagram of the general arrangement."", ""have worked successfully through a resistance of 1,000 ohms."", ""Two line wires are used, one of which transmits a current proportional to the vertical and the other to the horizontal displacement of the transmitter\u2019s pen from its central position."", ""This is accomplished by having attached to this pen two jointed rods which transmit the two components of the motion to contact pieces that slide over resistance frames arranged at right angles."", ""These frames are built up of insulated plates set on edge and connected by a wire of high resistance."", ""At the receiving end each wire circuit actuates its own needle, but the two needles are at right angles and provided with light springs by which they are connected with a single vertical capillary siphon or pen with its point in contact with a paper tape."", ""The paper at both stations is drawn along continuously by clockwork contained in the bases of the instruments.""], ""other"": [""Inv. 1887-79"", ""Inv. 1893-256""]}","{""object_names"": [], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [""1878""], ""places"": [], ""descriptions"": [""This entry is for a writing telegraph invented by E. A. Cowper in 1878."", ""The object includes an experimental transmitter and receiver, specimens of writing, and a diagram.""], ""other"": []}"
42,13,7,2,3,1,1,0,1,2,0,0,0,6,2,2,0,"{""object_names"": [""WRITING TELEGRAPH"", ""experimental transmitter and receiver""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [""1878"", ""1887-79 and 1893-256""], ""places"": [], ""descriptions"": [""specimens of the writing and a diagram of the general arrangement"", ""invented by Mr. E. A. Cowper in 1878"", ""worked successfully through a resistance of 1,000 ohms"", ""Two line wires are used, one of which transmits a current proportional to the vertical and the other to the horizontal displacement of the transmitter\u2019s pen from its central position"", ""having attached to this pen two jointed rods which transmit the two components of the motion to contact pieces that slide over resistance frames arranged at right angles"", ""frames are built up of insulated plates set on edge and connected by a wire of high resistance"", ""At the receiving end each wire circuit actuates its own needle, but the two needles are at right angles and provided with light springs by which they are connected with a single vertical capillary siphon or pen with its point in contact with a paper tape"", ""paper at both stations is drawn along continuously by clockwork contained in the bases of the instruments""], ""other"": [""Lent by Messrs. E. A. & C. E. Cowper"", ""Inv.""]}","{""object_names"": [""Cowper's original writing telegraph""], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [], ""descriptions"": [""Telecommunications telegraph; telegraph""], ""other"": []}"
43,22,8,1,1,3,1,1,1,4,1,1,0,10,3,2,1,"{""object_names"": [], ""makers"": [""B. Meyer"", ""Lord Rayleigh"", ""P. la Cour""], ""organisations/institutions"": [""The Post Office""], ""dates"": [""1871"", ""1878""], ""places"": [""London and Birmingham""], ""descriptions"": [""A method of simultaneously sending a number of messages in either direction along one line wire, which necessitated synchronous movements of apparatus at the two stations"", ""The principle is indicated by a diagram in which A and B represent two stations connected by a line wire, and x, y are two arms, rotating at equal rates over the numbered segments which are insulated from one another."", ""If each segment be connected with transmitting and receiving instruments any message transmitted from 1 will be received at 1', from 2 at 2', and so on."", ""A reed and wheel arrangement patented by Mr. P. la Cour in 1878 and invented, independently, by Lord Rayleigh, is employed to drive each arm at a rate of about three revolutions per sec."", ""The reed is kept in a state of vibration by means of an electro-magnet, the movements of the reed itself producing the necessary makes and breaks of the circuit as in a trembling bell."", ""Included in the circuit there is a second electro-magnet, which drives a phonic-wheel and is mounted on the axis of the rotating arm. The latter consequently moves at a rate determined by the vibrations of its reed."", ""A fly-wheel mounted on the same axis, is made of wood containing mercury in two concentric grooves."", ""This arrangement does not, however, ensure absolute synchronism, and further provision is made by sending and receiving correction currents."", ""When the arm at one station is over a sending-correction group, that at the other station is over a receiving-correction group."", ""The number of messages which can be sent simultaneously depends on the retardation of the line."", ""This system was, at one time, used in this country to a limited extent, hexode working being employed between London and Birmingham."", ""The apparatus exhibited consists of a distributor and a reed."", ""To render the wheel visible, the distributor has been removed from the metal ring upon which it was mounted.""], ""other"": [""Preece and Sivewright\u2019s \u201cTelegraphy,\u201d new edition, 1905, pp. 218\u2013232"", ""Inv. 1911-67""]}","{""object_names"": [], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [], ""descriptions"": [""Historical multiplex telegraph equipment designed by P. B. Delany."", ""This apparatus demonstrates the principles of multiplex telegraphy, allowing multiple messages to be sent simultaneously over a single wire.""], ""other"": [""Accession Number: 1911-67""]}"
44,17,9,1,1,1,1,2,1,2,1,0,3,8,1,3,1,"{""object_names"": [], ""makers"": [], ""organisations/institutions"": [""The Typewriting Telegraph Corporation, Ltd.""], ""dates"": [""1895\u20138""], ""places"": [], ""descriptions"": [""This step-by-step instrument was patented by Mr. W. S. Steljes in 1895\u20138, and has been extensively used on private lines."", ""The communicator at the sending station is of the ordinary A B C type and has a shuttle-wound armature which transmits alternating currents."", ""At the receiving station, these pass through the coils of an electro-magnet with a polarised armature, operating the escapement of a weight-driven train on wheels."", ""This is connected with a type-wheel and the letter is then made to take up a position corresponding with the key depressed at the sending station."", ""The currents also pass through a second electro-magnet, which is non-polarised and sufficiently sluggish in action to continue attracting its armature during the passage of the current."", ""When the latter ceases, however, the armature is released and frees a second train of wheels driving an eccentric wheel, by means of a lever, raises a paper strip against the type-wheel and prints the letter signalled."", ""The lever also operates a device for feeding forward the paper."", ""The type-wheel is double, and consists of series of letters and figures side by side, the change from one set to the other being affected when the communicator key adjacent to \u201c letters \u201d or \u201c figures \u201d is depressed."", ""In the example shown the arrangement for inking the type is missing.""], ""other"": [""Mr. W. S. Steljes"", ""Herbert\u2019s \u201c Telegraphy,\u201d p. 412, 1920 edition"", ""Inv. 1911-79""]}","{""object_names"": [""Steljes ABC type printing telegraph receiver No. 477""], ""makers"": [], ""organisations/institutions"": [""Typewriting Telegraph Corporation Limited""], ""dates"": [""1895-1910""], ""places"": [""London, England"", ""Greater London, England"", ""United Kingdom""], ""descriptions"": [""Telecommunications telegraph; telegraph""], ""other"": [""No. 477""]}"
45,17,5,2,3,1,0,1,0,2,0,0,0,10,2,1,0,"{""object_names"": [""KAMM'S ZEROGRAPH"", ""telegraphic typewriter""], ""makers"": [""L. Kamm""], ""organisations/institutions"": [""H.M. Postmaster-General""], ""dates"": [""1895\u20131905"", ""1911-66""], ""places"": [], ""descriptions"": [""printing is done in page form at both ends of the line by similar instruments"", ""operator at the transmitting end simply using a keyboard as in an ordinary typewriter"", ""Two currents are sent over the line for each signal transmitted, the interval of time between the two depending upon the letter signalled"", ""Mounted on a vertical axis, which carries a sector bearing the type, there is an arm, termed a \u201c synchronising arm,\u201d which is normally retained in its zero position by a catch."", ""When a key is depressed, this arm is released and a spring pin connected with the key lever is raised."", ""At the same time, a current is sent over the line, which causes the arm at the receiving end also to be released."", ""The arms receive motion from adjustable springs, and the arm at the transmitting station moves until arrested by the raised pin, contact with which sends a second current to line and brings the distant arm also to be brought to rest."", ""This is effected by means of a piece on the underside of the arm, which, under the action of an electro-magnet, is made to project, and, as the arm moves at equal rates, to catch against the pin corresponding with the one raised at the sending station."", ""A local circuit at each end is closed, which energises an electro-magnet and causes the type letter corresponding to the position of the arm to be printed on the paper."", ""The arms are then returned to their initial positions by the action of other electro-magnets."", ""For rotating the paper roller and returning the carriage to its initial position when commencing a new line, a separate electro-magnet is provided, the exciting circuit for which is closed when the arm moves over all the pins to its extreme position, a special key with no connected pin being provided for this purpose.""], ""other"": [""Inv.""]}","{""object_names"": [""Kamm's zerograph (i.e. type printing telegraph)"", ""zerograph""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""with polarized relay"", ""Telecommunications""], ""other"": []}"
46,11,7,1,3,1,0,2,1,2,0,1,0,3,3,1,0,"{""object_names"": [""CREED PNEUMATIC KEYBOARD PERFORATOR""], ""makers"": [""Messrs. Creed & Co.""], ""organisations/institutions"": [""Post Office""], ""dates"": [""About 1896"", ""1924-424""], ""places"": [""Croydon""], ""descriptions"": [""designed to produce perforations on Wheatstone slips at a high rate of speed with a minimum of labour"", ""The telegraph operator, instead of having to build up Morse signals, by striking separate plungers for dots, dashes and spaces, as with the ordinary hand perforator, simply depresses a selected key, which punches the corresponding symbol complete"", ""The instrument was used by the Post Office for about five years, and was then superseded by electrically worked keyboards which did not require a pneumatic supply""], ""other"": [""invented by F. G. Creed, Esq.""]}","{""object_names"": [""Creed keyboard telegraph perforator"", ""Creed keyboard telegraph perforator, original design, pneumatically worked"", ""Telecommunications telegraph perforator; telegraph perforator""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""pneumatically worked""], ""other"": []}"
47,32,4,2,1,1,0,6,1,6,0,3,0,13,2,1,0,"{""object_names"": [""MURRAY AUTOMATIC PRINTING TELEGRAPH"", ""Murray automatic printing telegraph system""], ""makers"": [""Donald Murray, Esq.""], ""organisations/institutions"": [""Postal Telegraph Co."", ""British Post Office"", ""Western Union"", ""Western Electric"", ""Morkrum""], ""dates"": [""1896"", ""1898"", ""1901"", ""1907 and 1912"", ""1875"", ""1924-38-40""], ""places"": [""Sydney, Australia"", ""New York"", ""London""], ""descriptions"": [""PRELIMINARY AND FIRST COMPLETE MODELS"", ""machine telegraphy"", ""operator transmits messages by playing on a keyboard"", ""whole of the rest of the work is done by machinery"", ""chief mechanism being the telegraph printer at the receiving station"", ""central principle in all such machines is that of the key and lock"", ""separate key and a separate lock for each letter"", ""keys are assembled in the transmitting keyboard"", ""locks, which are at the receiving station, form a \u201cselector\u201d which operates the typewriter"", ""modern telegraph printers the permutation lever lock is used combined with what is known as the five-unit alphabet"", ""32 of these permutation lever locks are required for letters and operation signals"", ""arranged in a circle or in a straight line"", ""circular form was the first to come into practical use in the type-writing telegraphs, culminating in the Baudot Multiplex"", ""straight-line plan was old, but was first put into practical form by Mr. Donald Murray"", ""preliminary wooden model, which was made in 1896, shows the essential features of all subsequent machines of the straight-line class"", ""Murray automatic printer adjacent to it"", ""developed with the assistance of the Postal Telegraph Co."", ""brought to London"", ""further improvement was used by the British, German, Russian and other administrations"", ""combined with the Baudot multiplex by Murray, with the assistance of the British Post Office"", ""result being the Murray multiplex (a combined Automatic-Multiplex system)"", ""From this has developed the Western Union Multiplex, the Western Electric Multiplex and the Morkrum multiplex"", ""All these American printing telegraphs, several thousands of which are now in use, embody the same permutation lever lock principle shown in the wooden model accompanying this description.""], ""other"": [""Inv. 1924-38-40""]}","{""object_names"": [""Wooden model Murray type-printing telegraph""], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [], ""descriptions"": [""Telecommunications"", ""type-printing telegraph""], ""other"": []}"
48,20,6,3,2,2,0,1,1,1,0,0,0,10,3,3,0,"{""object_names"": [""FORBES TYPE-BAR TRANSLATOR"", ""type-printing telegraph"", ""five-unit perforator""], ""makers"": [""A. Forbes, Esq.""], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [""1923-671""], ""places"": [], ""descriptions"": [""sliding type-bar class"", ""each bar has the whole alphabet on its printing face"", ""constructed by the inventor, a schoolmaster by profession"", ""purely as an experimental model"", ""has never been developed"", ""worked perfectly at over 200 words per minute"", ""type fixed by means of seccotine to type-bars made from umbrella ribs"", ""type-bars are supported between two toothed discs gearing with pinions on a motor shaft, which slowly revolves"", ""drum, which is stationary, and has a series of sloping grooves terminated by cam surfaces"", ""each type-bar has five setting pins friction-tight in the bar and arranged to be set by five magnets"", ""positioning of a type-bar depends upon the setting of its pins"", ""pins are spaced apart at distances, 1, 2, 4, 8 and 16 units"", ""each unit being equal to the width of a single type"", ""bars are adjusted to the printing position by means of the setting pins engaging as the bar rotates with sliding grooves"", ""required letter is at the printing point after the bar has travelled 180\u00b0 from the setting point"", ""setting of the bar is therefore a very leisurely process"", ""printer is unique"", ""each pin, after passing through a groove, is reset by a sloping cam surface on the stationary drum"", ""each type-bar has a small lug on its underside, which comes in contact with a sloping reset plate after passing the printing point"", ""working model is provided with a transmitting mechanism"", ""actuates the setting magnets by means of perforated tape"", ""tape had at first two rows of holes for advancing the paper"", ""one row was subsequently found more satisfactory"", ""shown adjacent to the instrument"", ""See H. Harrison, \""Printing Telegraph Systems and Mechanisms.\""""], ""other"": [""Inv."", ""5 setting pins"", ""perforated tape""]}","{""object_names"": [""model high speed printing telegraph and perforating apparatus""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""Telecommunications model"", ""model""], ""other"": []}"
49,15,5,1,2,1,0,1,0,2,0,1,0,7,3,2,0,"{""object_names"": [""CREED RECEIVING PERFORATOR""], ""makers"": [""Messrs. Creed & Co.""], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [""About 1901"", ""1921""], ""places"": [""Croydon""], ""descriptions"": [""invented and patented by Mr. F. G. Creed about 1901"", ""used in conjunction with the Wheatstone automatic telegraph"", ""produces at the receiving station a perforated tape, which is a replica of the original prepared for transmission by means of the five-unit perforator shown adjacent to the instrument."", ""slip passing through the Wheatstone transmitter at the sending station."", ""The received slip may either be used for retransmission, or be passed through a Creed printer, which types the message in ordinary characters."", ""At an intermediate transmitting office, it was formerly necessary to transcribe messages from the Morse tape and to re-perforate the signals by hand, if required for transmission over another Wheatstone circuit."", ""By the Creed system, the perforated tape is automatically prepared by the received signals at high speed."", ""A relay, fixed to the baseboard, carries a light arm, which moves from side to side according to the direction of the incoming current."", ""At the end of the arm is an arrangement for opening and closing a small valve which controls the supply of compressed air\u2014at about 30 lb. per sq. in.\u2014to pistons."", ""The direction of movement of the pistons determines whether a marking or a spacing hole shall be performed through the paper slip."", ""In order to avoid tearing the paper, a mechanical contrivance arrests the movement of the paper feed wheel for about 1/300th of a second while the punch is perforating and being withdrawn from the tape."", ""A later pattern of Creed receiving perforator, which works without air pressure, was introduced in 1921."", ""(See also the Bille Receiving Perforator, exhibited adjacently.)""], ""other"": [""H. Harrison, \""Printing Telegraph Systems and Mechanisms.\"""", ""Inv. 1924-425""]}","{""object_names"": [""Creed telegraph receiving perforator"", ""Telecommunications perforator; perforator""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""original type"", ""pneumatically worked""], ""other"": []}"
50,11,4,1,1,0,0,1,0,1,0,0,0,7,2,1,1,"{""object_names"": [""KEYBOARD PERFORATOR""], ""makers"": [], ""organisations/institutions"": [""H.M. Postmaster-General""], ""dates"": [""1924""], ""places"": [], ""descriptions"": [""The messages for transmission are first punched in tape by means of this perforator, which translates the Roman letter-space signals of the written message into the five letters of the five-unit telegraph alphabet."", ""The perforator includes a typewriter keyboard and a punch-block with five punches and an electro-magnetic, the armature of which feeds the tape forward one letter space on its back stroke."", ""On the right may be seen the lever for pulling the tape back letter by letter when a correction is necessary."", ""The correction is made by striking the letter-shift key (caps), which punches five holes in a letter space, and so blots out all other permutations which have been previously punched."", ""At the other end of the line this signal leaves the printer unaffected, its function being to shift the action of the printer from figures to letters."", ""The signal may be repeated half a dozen times so as to blot out a whole word, and there will be no trace of the error in the printed message.""], ""other"": [""Inv. 1924-153""]}","{""object_names"": [""Murray keyboard perforator No. 34""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""Telecommunications"", ""keyboard""], ""other"": [""No. 34""]}"
51,16,3,1,1,0,0,2,0,3,0,0,0,7,2,3,0,"{""object_names"": [""SINGLE-LINE TRANSMITTER""], ""makers"": [], ""organisations/institutions"": [""The Institution of Electrical Engineers"", ""I.E.E.""], ""dates"": [""1908"", ""February, 1905"", ""1923-230""], ""places"": [], ""descriptions"": [""The perforated tape, containing a batch of three or four messages, having been prepared, the next step is automatic transmission, that is to say, collection of the space signals and transmission as time signals."", ""There are two well-known methods of accomplishing this. The first is the direct method, in which metallic brushes make electrical contact through the holes of the paper tape. In the second, or indirect, method, the signals are transmitted by the intervention of a number of small levers and rods controlled by the tape."", ""This method, which is similar in principle to the Jacquard loom, was first used in the Wheatstone automatic transmitter, and experience has shown it to be the best. It is used in the present case."", ""The name of the instrument is derived from the fact that the slip perforations are in a single row."", ""The transmitter automatically sends out a train of five currents impulse of a time, corresponding to one letter or character, with distinct pauses between each train."", ""With regard to any one train, if there is no current perforation in the corresponding five centre hole length of slip, the five current impulses are all negative, actually forming one continuous negative current. If, however, one or more perforations occur, the corresponding current impulses to line are positive in direction and the remainder of the five are negative."", ""A diagram placed beside the instrument shows the alphabet employed and (Figs. 2 and 3) the resulting currents to line produced by the passage of slip perforated with the word \""and.\""""], ""other"": [""Lent by"", ""For a detailed description of the mechanism of the transmitter, see Crotch\u2019s \u201cTelegraphic Systems,\u201d"", ""the inventor\u2019s description in the""]}","{""object_names"": [""Murray single line transmitter"", ""Telecommunications transmitter; transmitter""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""Murray""], ""other"": []}"
52,10,6,1,1,0,0,1,0,1,0,0,0,6,3,1,2,"{""object_names"": [""RECEIVING PERFORATOR""], ""makers"": [], ""organisations/institutions"": [""H.M. Postmaster-General""], ""dates"": [""1924""], ""places"": [], ""descriptions"": [""At the receiving station, the signals operate a polarised relay, in the local circuit of which is connected an electro-magnetic perforator."", ""This consists essentially of a punching and a spacing magnet operated through contacts closed alternately by a vibrating reed."", ""The speed of the latter is governed by a relay, so that it is kept in unison with the reed of a phonic-wheel which is incorporated in the transmitter."", ""The receiving perforator produces a facsimile of the transmitting tape, which is then available for retransmission or for printing.""], ""other"": [""Inv. 1924-149, 152""]}","{""object_names"": [""Relay""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""Telecommunications relay""], ""other"": [""local Murray auto 2/2"", ""relay""]}"
53,14,4,1,3,0,0,1,0,1,0,0,0,10,1,1,0,"{""object_names"": [""RECEIVING PRINTER""], ""makers"": [], ""organisations/institutions"": [""H.M. Postmaster-General""], ""dates"": [""1924""], ""places"": [], ""descriptions"": [""tape signals have to be translated into Roman signals and printed"", ""essential features of the Murray printer have been described in the label which accompanied the original models"", ""tape is fed along letter by letter (five units at a time) by a star-wheel carried on a shuttle, which is kept reciprocating by means of a cam"", ""Each reciprocation rotates the star-wheel one letter space"", ""shuttle carries a die-plate coinciding with the circumference of the star-wheel and having five holes corresponding with the message holes in the tape"", ""Five rods, fixed in the ends of five slotted combs, are free to enter the five holes in the die-plate if they are not obstructed by the paper tape which passes between the rods and the plate"", ""On its inward stroke the shuttle with its die-plate presses the tape against the ends of the rods and those that are opposite holes in the tape pass through into the die-plate"", ""By this means one particular group of slots in the combs, and only one out of 56, is brought into alignment so that a cross-bar can drop into it and cause a letter to print"", ""the combs form a complicated series of 56 permutation locks"", ""the 56 cross-bars are the bolts or latches, and the universal bar which is really a universal key"", ""The locks are continually being closed in different ways by the tape, and the universal key is continually opening the locks"", ""This intricate system of keys and locks is inevitable in all cases where complex control is needed"", ""used in systems of railroad interlocking gear"", ""although there is no outward resemblance between the Murray and the Baudot telegraph systems, the principle of the permutation locks is the same in both cases, and indeed in all high-speed printing telegraph systems""], ""other"": [""Inv. 1924-154""]}","{""object_names"": [""Murray auto printer"", ""Telecommunications printer""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""incomplete""], ""other"": []}"
54,16,5,2,2,1,0,0,0,1,0,1,0,10,3,1,0,"{""object_names"": [""Creed receiving perforator""], ""makers"": [""Creed & Co.""], ""organisations/institutions"": [], ""dates"": [""1924""], ""places"": [""Croydon""], ""descriptions"": [""designed to reproduce perforated Wheatstone slips from the action set up by the incoming line currents"", ""apparatus is operated electrically and does not require a supply of compressed air"", ""On the spindle of an electric motor, a disc, carrying cams on its front surface, is rotated"", ""cams in revolving pass over small rollers attached to the back portions of the marking and spacing punches"", ""Between the back and front of each punch is a small gap, which is filled up by a bell-crank lever when the punch is required to perforate a hole in the paper"", ""position of each bell-crank lever is governed by the action of one of the two side electro-magnets, one being energised by positive and the other by negative condenser impulses"", ""attraction of the armature of the electro-magnet turns the corresponding bell-crank lever\u2014to which it is attached by a thin brass strip\u2014into a position to fill the gap"", ""appropriate cam on the revolving disc then forces the punch through the paper"", ""At the end of the stroke, the heel of the bell-crank lever is brought into contact with a small pin, which turns it aside so that the punch does not again perforate the paper until the electro-magnet has been re-energised""], ""other"": [""Inv. 1924-426""]}","{""object_names"": [], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""electrically worked"", ""Telecommunications perforator"", ""perforator""], ""other"": []}"
55,10,3,1,3,1,0,1,0,1,0,0,0,5,0,1,0,"{""object_names"": [""HARRISON START-STOP PRINTER""], ""makers"": [""The Automatic Telephone Manufacturing Co., Ltd.""], ""organisations/institutions"": [""The Automatic Telephone Manufacturing Co., Ltd.""], ""dates"": [""1925""], ""places"": [], ""descriptions"": [""This instrument was invented by Mr. H. H. Harrison, and is a good example of modern development in printing telegraph construction."", ""The selecting mechanism is of the permutation disc pattern, and the type-wheel shaft is continuously rotated as in Hughes and Baudot printers."", ""An original and effective method of shifting the type-wheel from the letter to the figure group is one of the principal features of the apparatus."", ""The distributor is of the start-stop type, in which both the transmitting and receiving brush arms are automatically started and stopped by the current."", ""The adjacent keyboard transmitter forms the sending portion of the equipment.""], ""other"": [""Plate 5"", ""Inv. 1925-86"", ""Mr. H. H. Harrison"", ""Hughes and Baudot printers"", ""Telegraph Printing Systems and Mechanisms""]}","{""object_names"": [""Harrison printer"", ""Telecommunications printer"", ""printer""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [], ""other"": []}"
