RowIndex,Old_Total,New_Total,Old_ObjectNames,New_ObjectNames,Old_Makers,New_Makers,Old_Organisations/Institutions,New_Organisations/Institutions,Old_Dates,New_Dates,Old_Places,New_Places,Old_Descriptions,New_Descriptions,Old_Other,New_Other,Unique_to_Old,Unique_to_New
64,15,12,1,2,2,1,2,0,1,1,1,3,7,4,1,1,"{""object_names"": [], ""makers"": [""T. C. Sargent""], ""organisations/institutions"": [""The Meteorological Office""], ""dates"": [], ""places"": [""H.M.S. \""Repulse\""""], ""descriptions"": [""carries a sympiesometer"", ""was used on board H.M.S. \""Repulse,\"" under Admiral Cochrane, in 1877"", ""closed cistern type"", ""provided with a wooden case"", ""fitted with a gimbal support"", ""The scale is graduated in tenths of an inch"", ""the two rackwork verniers enable the barometer reading to be taken to 0.01 of an inch and compared with that of the previous day"", ""The sympiesometer is of the pattern designed by Adie in 1818, and described in an adjacent label""], ""other"": [""Inv. 1908-84""]}","{""object_names"": [""sympiesometer""], ""makers"": [""Thomas Cornelius Sargent""], ""organisations/institutions"": [], ""dates"": [], ""places"": [""London, England"", ""United Kingdom""], ""descriptions"": [""marine barometer"", ""sympiesometer"", ""marine barometer""], ""other"": [""Meteorology""]}"
65,17,11,1,2,1,1,1,1,1,1,1,4,9,2,3,0,"{""object_names"": [""EARLY SIPHON BAROMETER""], ""makers"": [""Robelou, London""], ""organisations/institutions"": [""S.M.""], ""dates"": [], ""places"": [], ""descriptions"": [""early siphon form"", ""mounted with an alcohol thermometer on an ornamental wood panel"", ""short arm of the siphon is in the form of a conically shaped cistern"", ""upper portion of the main tube is graduated in eighths of an inch from 0 to 36"", ""corresponding weather indications are given in Latin and English between the extremes of \""storm\"" and \""great drought\"""", ""thermometer, which is 2 ft. long, has a large globular bulb and contains coloured alcohol"", ""graduated from 0\u00b0 to 90\u00b0 in each direction from the zero, which indicates \""temperate weather\"""", ""limits being marked \""excessive cold\"" and \""excessive hot weather\"""", ""early form of graduation in use before the introduction of the Fahrenheit and other well-known scales of temperature""], ""other"": [""Inv. 1909-134"", ""L.S."", ""Isaac Robelou, fecit, Londini, 1719""]}","{""object_names"": [""thermometer"", ""barometer""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [""London, England"", ""Greater London, England"", ""United Kingdom""], ""descriptions"": [""Meteorology""], ""other"": [""Robelou, Isaac""]}"
66,13,9,1,1,1,1,1,1,1,1,1,3,6,1,2,1,"{""object_names"": [""portable siphon barometer""], ""makers"": [""I. Miller, of Edinburgh""], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [""Edinburgh""], ""descriptions"": [""represents the stage of development at that period"", ""The lower end of the barometer tube terminates in a leather bag below which is a screw, by means of which the mercury may be forced to the top of the tube for transport"", ""provided with a brass scale, graduated to 0.05 in., while a vernier enables the barometric height to be read with an accuracy of 0.002 in."", ""A thermometer is also fitted, reading from -10\u00b0 F. to 150\u00b0 F., thereby enabling the observed reading to be corrected for the effect of temperature"", ""The whole instrument is mounted in a wooden case to facilitate transport""], ""other"": [""T. H. Court, Esq. about 1770"", ""Inv. 1921-565""]}","{""object_names"": [""Barometer""], ""makers"": [""Miller, J.""], ""organisations/institutions"": [""United Kingdom""], ""dates"": [], ""places"": [""Edinburgh, Scotland"", ""Edinburgh"", ""Scotland""], ""descriptions"": [""Meteorology barometer""], ""other"": [""barometer""]}"
67,9,10,1,2,1,1,0,1,2,1,1,4,3,1,1,0,"{""object_names"": [""BAROMETER""], ""makers"": [""Manticha""], ""organisations/institutions"": [], ""dates"": [""about 1800""], ""places"": [""London""], ""descriptions"": [""ordinary siphon form barometer"", ""The bulb is enclosed in a box at the lower end, and a vertical thick-walled capillary tube serves to contain the column of mercury."", ""A scale of inches is provided behind the upper end of the instrument, upon which weather indications are also marked.""], ""other"": [""Inv. 1918-191.""]}","{""object_names"": [""Barometer""], ""makers"": [""Manticha""], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [""1800""], ""places"": [""London"", ""Greater London"", ""England"", ""United Kingdom""], ""descriptions"": [""Meteorology barometer""], ""other"": []}"
68,16,7,1,1,1,2,1,0,4,1,1,2,7,1,1,0,"{""object_names"": [""KREIL\u2019S BAROMETROGRAPH""], ""makers"": [""Dressler""], ""organisations/institutions"": [""The Meteorological Office""], ""dates"": [""1841"", ""1845"", ""1870"", ""1841\u20131842""], ""places"": [""Prague""], ""descriptions"": [""This instrument, which was designed in 1841, was employed at the Kew Observatory in 1845 for the purpose of registering automatically the height of the barometer."", ""It anticipated the principle of Changeux, who, in 1870, introduced mechanism by which the recording pencil, instead of acting continuously, was left free, and struck by a hammer at definite times."", ""The apparatus consists of a siphon barometer having a float resting upon the surface of the mercury in the open end of the tube, and attached to a cord, which passes round a sector of the short arm of a balance lever, to which it is secured."", ""The other end of the lever carries an ordinary pencil, which is struck at five minute intervals by a clock regulated hammer, and makes a point on a rectangular chart drawn along in a horizontal direction by clockwork."", ""Kew Observatory"", ""Changeux"", ""Magnetische und Meteorologische Beobachtungen zu Prag""], ""other"": [""Inv. 1876-793""]}","{""object_names"": [""Kreil barograph""], ""makers"": [""F.; Kreil""], ""organisations/institutions"": [], ""dates"": [""1841""], ""places"": [""Prague"", ""Czech Republic; Czechoslovakia""], ""descriptions"": [""Meteorology barograph; barograph""], ""other"": []}"
69,14,6,3,1,1,3,1,0,2,1,0,0,6,1,1,0,"{""object_names"": [""barograph, of the type designed by Milne"", ""siphon barometer"", ""balance form""], ""makers"": [""West""], ""organisations/institutions"": [""The Meteorological Office""], ""dates"": [""1894-119""], ""places"": [], ""descriptions"": [""resembles in general principles that of Kreil shown adjacent"", ""record is obtained by a float placed on the mercury of the short arm"", ""connected with one arm of a horizontal lever the other arm of which carries a pricker"", ""small hammer, actuated by the clock train, drives this pricker every hour against a rectangular chart which travels along horizontally to receive the record"", ""series of indentations thus made shows the fluctuations in barometric pressure"", ""paper is ruled in tenths of an inch, and estimations of smaller amounts can be made readily owing to the long range afforded by giving the greater length to the recording arm of the lever"", ""Graduated scales fitted with vernier are attached to the longer and shorter arms of the siphon tube, and enable the barometric height to be read to 0\u00b701 in.""], ""other"": [""(See Milne: \u201cTreatise on Meteorological Instruments,\u201d 1864.)""]}","{""object_names"": [], ""makers"": [""Unknown maker"", ""Schoof, W. G."", ""Milne, Alexander, Sir""], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""Meteorology barograph""], ""other"": []}"
70,22,11,1,2,2,2,2,1,1,1,0,1,12,2,4,2,"{""object_names"": [""ADMIRAL FITZROY\u2019S BAROMETER""], ""makers"": [""Tomlinson"", ""others""], ""organisations/institutions"": [""S.M.""], ""dates"": [""about 1860""], ""places"": [], ""descriptions"": [""siphon form"", ""cistern which forms the short arm of the siphon has a large sectional area compared with that of the main tube, and in consequence the capacity error is small"", ""graduated scale enables the height of the barometer to be read to 0\u00b71 in."", ""two pointers are provided so that the reading may be compared with that of the previous day"", ""A mercury thermometer is fitted"", ""directions are given for forecasting weather from observations of the barometer, thermometer, and anemometer"", ""tables indicating heights above sea level, with corresponding atmospheric pressures"", ""storm glass"", ""hermetically sealed cylindrical phial, containing crystals of potassium nitrate and ammonium chloride in an alcoholic solution of camphor to which a small amount of distilled water has been added, the upper portion of the phial being filled with air"", ""In fine weather, the crystals are said to remain at the bottom of the tube, leaving the liquid clear, but in stormy weather they are said to rise, when the liquid becomes turbid"", ""These changes, according to Admiral Fitzroy, are due to variation of the mixture with the direction of the wind, whether the glass is exposed in the outer air or in the ordinary light of a well-ventilated room"", ""By others, the instrument is considered to be simply a chemical thermoscope, the changes arising solely from temperature variation""], ""other"": [""Inv. 1906-38"", ""L.S.""]}","{""object_names"": [""FitzRoy's Barometer"", ""mercury barometer""], ""makers"": [""Unknown maker""], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [""1861-1870""], ""places"": [""United Kingdom""], ""descriptions"": [""domestic"", ""Meteorology""], ""other"": [""Britain""]}"
71,10,10,1,2,1,1,0,1,2,1,0,4,4,1,2,0,"{""object_names"": [""ILLUMINATED WHEEL BAROMETER""], ""makers"": [""W. Hinton, Esq.""], ""organisations/institutions"": [], ""dates"": [""1862 (Patented)""], ""places"": [], ""descriptions"": [""This pediment barometer is of the siphon type, and is so designed that it can be read by night as well as by day. The small arm of the siphon tube contains a metal plunger, which floats on the mercury and rises and falls with the liquid. It is connected with a balancing weight by a fine cord passing over a pulley at the centre of the dial, which it causes to revolve, and which, by its rotary motion, moves the pointer over the circular scale. It is fitted with a translucent face, which can be illuminated from behind by artificial light, as patented by Mr. Hinton in 1862, so that the barometer and thermometer scales can be observed.""], ""other"": [""Inv. 1862-101"", ""thermometer scales""]}","{""object_names"": [""barometer""], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [""1862""], ""places"": [""London"", ""Greater London"", ""England"", ""United Kingdom""], ""descriptions"": [""Meteorology barometer""], ""other"": []}"
72,13,10,1,1,1,2,1,1,1,1,1,4,7,1,1,0,"{""object_names"": [""REDIER BAROGRAPH""], ""makers"": [""Redier""], ""organisations/institutions"": [""Q. J. R. Met. Soc.""], ""dates"": [""1875 (Designed)""], ""places"": [""Paris""], ""descriptions"": [""instrument designed to produce mechanically a continuous record of the barometric height without the application of photography or electricity"", ""As the motive force of the mercury is not sufficient to overcome the friction of a pencil on paper, a powerful clockwork movement is employed to do the work, and the barometer only directs the action of the clockwork."", ""siphon barometer"", ""a small ivory float rests on the mercury in the short arm, and carries a light, vertical needle, on the top of which rests a very light arm, which has a small ratchet at its end."", ""two clock movements, working in opposite directions, and a differential train unites this double cistern with a pulley, to the axis of which a cog-wheel is attached."", ""The chronometer escapement tends to draw the pulley and the pencil, and to raise the barometer upwards; the light arm pushed by the ivory float follows the movement, when the ratchet releases a fly, and allows it to revolve, which brings the barometer down again."", ""These small successive movements are followed by the pencil, and thus a straight line is produced if the barometer is stationary, and one varying right or left as the column rises or falls."", ""On the other side of the barometer are two other movements, one driving the paper-covered cylinder and the other driving a small tapping apparatus to overcome any capillarity in the barometer.""], ""other"": [""Inv. 1876-773""]}","{""object_names"": [""barograph""], ""makers"": [""Redier, Louis""], ""organisations/institutions"": [""Ville de Paris""], ""dates"": [""1875""], ""places"": [""Paris"", ""Ville de Paris"", ""\u00cele-de-France"", ""France""], ""descriptions"": [""self-registering barograph"", ""Meteorology""], ""other"": []}"
73,10,11,1,1,1,1,1,1,1,2,0,0,5,3,2,3,"{""object_names"": [""SENSITIVE SIPHON BAROMETER""], ""makers"": [""Prof. F. Guthrie, F.R.S."", ""Prof. Guthrie""], ""organisations/institutions"": [""Phil. Mag.""], ""dates"": [""1877""], ""places"": [], ""descriptions"": [""Designed and made by Prof. Guthrie"", ""Designed and made"", ""form of siphon barometer was designed and made by Prof. Guthrie in 1877 with a view to increasing the range of motion and obtaining an extremely sensitive instrument"", ""consists of a siphon barometer in which a horizontal spiral of small internal diameter containing an air bubble forms the connection between the two vertical tubes of larger diameter"", ""Any variation of atmospheric pressure causes the height of the column of mercury in the longer arm to rise or fall by one-half of this amount, and in consequence the bubble moves along the spiral, through a distance determined by the relative sectional areas of the vertical and spiral tubes""], ""other"": [""Lent by Prof. F. Guthrie, F.R.S."", ""Inv. 1885-19""]}","{""object_names"": [""Barometer""], ""makers"": [""GUTHRIE, F.""], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [""1877-01-01T00:00:00Z"", ""1885-19""], ""places"": [], ""descriptions"": [""A barometer designed by Professor F. Guthrie."", ""Professor F. Guthrie designed and made this sensitive siphon barometer in 1877. The instrument was intended to increase the range of motion and provide extreme sensitivity."", ""The design utilizes a spiral tube connecting the two vertical arms of the barometer. Changes in atmospheric pressure cause mercury to rise or fall in one arm, while the air bubble within the spiral moves along it, allowing for a magnified indication of pressure changes due to the differing cross-sectional areas of the tubes.""], ""other"": [""Accession number: 1885-19"", ""Location: The display cabinet."", ""Materials: Brass, Glass, Mercury""]}"
74,13,11,1,2,1,1,0,1,0,1,0,4,10,2,1,0,"{""object_names"": [], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""modification of the ordinary mercurial barometer, in which a more extended scale is obtained, and the sensitiveness is increased."", ""barometrical tube of the siphon form, about 36 in. long, one side of which is closed at the upper end and filled with mercury, thus creating a vacuum as in an ordinary barometer."", ""second tube, having a much smaller internal diameter, so as to form a U-tube of which both arms are parallel."", ""smaller tube, which is open at the upper end and partly filled with glycerine, is provided with glycerine traps near its lower end, which serve to receive the glycerine when the instrument is tilted, and thus prevent it from mixing with the mercury."", ""Any alteration in the height of the mercury column in the larger tube is accompanied by a much greater movement in the smaller tube, due to the unequal capacity of the two tubes, and the difference in the specific gravities of mercury and glycerine."", ""In this way a more extended scale is obtained, about 9 in. of which correspond to 1 in. of the ordinary mercurial barometer, while 0.01 in. of the mercury barometer can be read without the use of a vernier, and the slightest variation is plainly visible."", ""This instrument is a modification of the ordinary mercurial barometer, in which a more extended scale is obtained, and the sensitiveness is increased."", ""It consists of a barometrical tube of the siphon form, about 36 in. long, one side of which is closed at the upper end and filled with mercury, thus creating a vacuum as in an ordinary barometer."", ""To the open end is joined a second tube, having a much smaller internal diameter, so as to form a U-tube of which both arms are parallel."", ""The smaller tube, which is open at the upper end and partly filled with glycerine, is provided with glycerine traps near its lower end, which serve to receive the glycerine when the instrument is tilted, and thus prevent it from mixing with the mercury.""], ""other"": [""Inv. 1906-39.""]}","{""object_names"": [""Long-range mercury and glycerine barometer""], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [""1876""], ""places"": [""London"", ""England"", ""United Kingdom""], ""descriptions"": [""Meteorology"", ""mercury barometer""], ""other"": []}"
75,13,12,1,2,2,2,0,1,1,1,0,4,8,2,1,0,"{""object_names"": [""DINES SELF-RECORDING BAROMETER""], ""makers"": [""W. H. Dines, Esq., F.R.S."", ""J. J. Hicks""], ""organisations/institutions"": [], ""dates"": [""1922-125""], ""places"": [], ""descriptions"": [""designed by W. H. Dines, Esq., F.R.S."", ""give a trace from which the height at any time may be determined to 0.005 in."", ""pen is actuated by a float in the lower cistern of the siphon barometer"", ""motion being multiplied by a lever so that a length of 1.5 in. on the paper may correspond to a change of 1 in. in atmospheric pressure"", ""float is in the form of a hollow cylinder, sealed at the top and floating inverted in the mercury"", ""A rise of temperature lowers the level of the mercury in the lower cistern, but at the same time it expands the air in the float, and makes it swim higher in the mercury."", ""The volume of air is so adjusted that there may be a complete compensation."", ""an additional pen fixed to the frame, which draws a line of reference on each chart while it is on the clock drum, and for accurate measurement this line is taken as the zero line, since by this means the error that might be caused by placing the chart unequally on the drum, or by an incorrect printing of the charts, is avoided.""], ""other"": [""Inv.""]}","{""object_names"": [""Dines barograph"", ""barograph""], ""makers"": [""Dines, William Henry"", ""Hicks, James Joseph""], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [""1904""], ""places"": [""London"", ""Greater London"", ""England"", ""United Kingdom""], ""descriptions"": [""syphon"", ""Meteorology""], ""other"": []}"
76,18,9,2,3,1,1,4,0,2,1,1,0,5,3,3,1,"{""object_names"": [""BOURDON METALLIC BAROMETERS"", ""ordinary form of aneroid""], ""makers"": [""E. Bourdon, Esq.""], ""organisations/institutions"": [""Report of Jury on Phil. Insts."", ""1851 Exhibition"", ""S.M. 1430"", ""L.S""], ""dates"": [""1851""], ""places"": [""Paris""], ""descriptions"": [""instruments, the movements of which are visible"", ""type designed and introduced by Mr. Bourdon"", ""modification of the ordinary form of aneroid"", ""thin circular-shaped elastic metal tube of elliptic section, closed at its ends, and exhausted of air"", ""On increase of atmospheric pressure, the ends approach each other, and on decrease of pressure, recede. This motion is communicated by gearing to a central shaft carrying an index hand, which traverses a dial plate. The graduations are in tenths of an inch from 28 to 31 in., and weather indications are also given, whilst a movable pointer indicates any rise or fall in the barometer since the last reading.""], ""other"": [""Inv. 1876-741 & 742"", ""1850"", ""1850""]}","{""object_names"": [""Bourdon's aneroid barometer"", ""meteorology aneroid barometer""], ""makers"": [""Bourdon, Eugene""], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""Brass case""], ""other"": [""1850""]}"
77,12,12,1,1,1,1,0,1,1,1,1,2,7,3,1,3,"{""object_names"": [""EIGHT-INCH ANEROID""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""This aneroid is so arranged that the mechanism can be readily seen and its method of operation examined."", ""It consists of a thin, partially exhausted, metallic vessel, the surface of which is corrugated in concentric circles to render it more sensitive to pressure variation."", ""To the centre of the upper corrugated surface is attached a vertical rod, the other end of which is secured to a horizontal brass arm, pivotally mounted on a horizontal shaft."", ""Pressure variation causes movement of the corrugated cover of the aneroid chamber, and the horizontal arm is rocked about its axis."", ""By means of a system of levers and a silk cord, this motion is transmitted to a vertical shaft which is caused to revolve, carrying with it an index which travels over the graduated circular scale."", ""The scale is graduated in tenths of an inch, and is also marked as a weather glass."", ""method of operation examined""], ""other"": [""Inv. 1876-759""]}","{""object_names"": [""Circular aneroid barometer""], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [""Germany""], ""descriptions"": [""Aneroid barometer with the works exposed"", ""in mahogany frame"", ""weather glass""], ""other"": [""1876 Meteorology"", ""aneroid barometer"", ""Deutschbein, R.; Vidie, Lucien""]}"
78,9,8,1,1,1,1,1,1,1,1,0,2,3,2,2,0,"{""object_names"": [], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""This instrument shows the stage of development the aneroid had reached in the middle of the latter half of the nineteenth century."", ""It is provided with a dial, 4\u00b75 in. diameter, marked as a weather glass, and graduated to fiftieths of an inch from 25 to 31 in.""], ""other"": [""Inv. 1875-23"", ""fiftieths of an inch""]}","{""object_names"": [], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [""London"", ""United Kingdom""], ""descriptions"": [""Meteorology""], ""other"": []}"
79,10,10,1,1,1,1,1,1,1,1,1,3,3,2,2,1,"{""object_names"": [""LARGE ANEROID BAROMETER""], ""makers"": [""M. Redier""], ""organisations/institutions"": [""Paris""], ""dates"": [""about 1875""], ""places"": [""Paris""], ""descriptions"": [""having a dial of 1\u00b750 metres diameter"", ""for use at public buildings"", ""The index of the dial is actuated by a small aneroid connected through a lever with a clock having two trains which work in reverse directions. When the air pressure is constant the fans of the two trains are held fast by a cross-piece of the levers, but with a rise or fall of the pressure one or other of the fans is released, and its train thus freed to turn the index round the dial.""], ""other"": [""Inv. 1876-774""]}","{""object_names"": [""Aneroid barometer""], ""makers"": [""Redier (maker)""], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [""1875""], ""places"": [""Paris"", ""Ville de Paris"", ""\u00cele-de-France"", ""France""], ""descriptions"": [""on stand with large display pointer"", ""Meteorology""], ""other"": [""1875 Paris""]}"
80,12,9,1,3,1,1,2,1,1,1,1,2,4,1,2,0,"{""object_names"": [""COMPENSATED ANEROID""], ""makers"": [], ""organisations/institutions"": [""The Deutsche Seewarte, Hamburg""], ""dates"": [], ""places"": [""Hamburg""], ""descriptions"": [""This instrument is of the 8 in. type which was at one time supplied by the Deutsche Seewarte for use in connection with their system of conveying weather intelligence and storm warnings. The effect of pressure variation on the aneroid chamber is converted into a rotary motion of the central spindle, which carries a pointer moving over a circular scale, which is graduated in inch and millimetre scales. A centigrade thermometer is fitted and reads from 15\u00b0 C. to 60\u00b0 C., and the instrument is compensated for temperature. Adjustment of the hand of the aneroid is effected by a screw in the base of the instrument.""], ""other"": [""Inv. 1884-56""]}","{""object_names"": [""Aneroid barometer"", ""Meteorology aneroid barometer""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [""Hamburg, Germany""], ""descriptions"": [""1884""], ""other"": []}"
81,11,8,1,1,1,1,1,1,1,1,1,3,5,1,1,0,"{""object_names"": [""ALTIGRAPH""], ""makers"": [""Richard""], ""organisations/institutions"": [""The Meteorological Office""], ""dates"": [""1919""], ""places"": [""Paris""], ""descriptions"": [""pocket instrument is designed to give a continuous record of altitude, and for this purpose is used in meteorological work"", ""consists essentially of an aneroid box, the expansion of which is regulated by the atmospheric pressure, and is communicated by levers to a pointer carrying a pen which moves over the chart"", ""chart is mounted on two cylinders, which are rotated by clockwork, so that a record is produced from which the altitude at any given time can be determined"", ""altitude scale of the record indicates heights up to 20,000 ft., and at right angles to this is set the time scale""], ""other"": [""Inv. 1919-517""]}","{""object_names"": [""Pocket aneroid barograph""], ""makers"": [""Richard Freres""], ""organisations/institutions"": [], ""dates"": [], ""places"": [""Ville de Paris"", ""\u00cele-de-France"", ""France""], ""descriptions"": [""c 1919""], ""other"": []}"
82,7,11,2,2,1,1,1,1,1,1,0,4,1,1,1,1,"{""object_names"": [""MARK I""], ""makers"": [], ""organisations/institutions"": [""The Meteorological Office""], ""dates"": [], ""places"": [], ""descriptions"": [""This represents the modern type of compensated aneroid, designed for the use of the Admiralty. It consists of a vacuum chamber composed of two discs of corrugated nickel silver firmly soldered together, forming a box, from which the air is exhausted, and to each side of which is attached a brass centre, one having a hole drilled across it to receive a knife-edge, which suspends the vacuum chamber from a powerful spring. A circular iron base plate carries the vacuum chamber, across which is fixed a strong carriage supporting the mainspring, and to which is attached a compound iron and brass main lever in order to compensate for temperature changes. A small steel rod connects the end of this arm to the regulator, which is furnished at its centre with a vertical arm of brass, by which it communicates with the movement. A length of fine chain, as used in the works of watches, is attached to and works round the arbor on the rise or fall of the lever, and a fine hair-spring of coiled steel keeps the hand in its proper position. The hand is carried by the arbor and moves over a silvered brass scale the graduations of which are engraved in inches and millibars.""], ""other"": [""Inv. 1921-72""]}","{""object_names"": [""M.O. Mk1""], ""makers"": [], ""organisations/institutions"": [""James J. Hicks""], ""dates"": [], ""places"": [""1919 London"", ""Greater London"", ""England"", ""United Kingdom""], ""descriptions"": [""Meteorology""], ""other"": []}"
83,9,5,1,1,1,0,1,0,1,0,0,0,5,3,1,1,"{""object_names"": [""ANEROID BAROMETER (MARK II)""], ""makers"": [""Messrs. Wilson, Warden & Co.""], ""organisations/institutions"": [""The Meteorological Office""], ""dates"": [""1914\u201318""], ""places"": [], ""descriptions"": [""in general construction, resembles the Mark I type, shown adjacent"", ""a cheap modification, designed for use on coastal motor-boats"", ""compensated in a manner similar to the adjacent model"", ""fitted with a porcelain dial"", ""graduated only in inches and tenths""], ""other"": [""Inv. 1921-73""]}","{""object_names"": [], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""Aneroid barometer"", ""for scientific purposes"", ""Collection: Meteorological Instruments""], ""other"": [""1921/73""]}"
84,16,14,1,3,1,1,0,1,1,1,0,4,10,3,3,1,"{""object_names"": [""HYPSOMETRIC ANEROID""], ""makers"": [""J. H. Steward, Esq.""], ""organisations/institutions"": [], ""dates"": [""1921""], ""places"": [], ""descriptions"": [""instrument is designed to enable a close reading of altitude to be obtained without the application of a vernier scale or the customary calculations"", ""movement of the aneroid is compensated"", ""closely resembles that of the adjacent instrument"", ""furnished with two scales"", ""inner fixed scale being known as the \""pressure scale\"""", ""graduated in fiftieths of an inch from 25 to 31 in."", ""outer and movable one as the \""altitude scale\"""", ""revolving altitude scale consists of three concentric circles"", ""each division on the outer circle representing 100 ft."", ""each division on the inner circle 20 ft."", ""sub-divided to 10 ft. by means of the middle circle of divisions"", ""divisions are so arranged that in connection with the index hand the altitude can be read to 5 ft. or less"", ""Half the altitude scale, known as the \""ascent\"" scale, is divided to the left and coloured black"", ""other half, known as the \""descent\"" scale, to the right and coloured red"", ""altitude scale is calculated by taking 30 on the pressure scale as zero"", ""at a mean temperature of air 50\u00b0 F."", ""as the movement of the aneroid is designed to give an equally divided altitude scale in a closed circle"", ""no error is introduced when the zero is shifted"", ""A small pointer is carried on a bezel ring which can be revolved independently of the altitude scale"", ""a reading lens is provided to eliminate paralactic error"", ""For the purpose of ascertaining the air temperature a swing thermometer is supplied"", ""graduated from 20\u00b0 F. to 160\u00b0 F.""], ""other"": [""ascent"", ""descent"", ""mean temperature of air 50\u00b0 F.""]}","{""object_names"": [""Compensated Aneroid Barometer"", ""Surveying aneroid barometer"", ""aneroid barometer""], ""makers"": [""J.H. Steward Limited""], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [""1913-1916""], ""places"": [""London, England"", ""Strand, City of Westminster, London, England, United Kingdom"", ""London"", ""England"", ""United Kingdom""], ""descriptions"": [""with separate thermometer, case and box""], ""other"": [""Hypsometric""]}"
85,10,10,1,2,1,1,0,1,1,1,0,3,6,2,1,0,"{""object_names"": [""LARGE PATTERN BAROGRAPH""], ""makers"": [""Short and Mason""], ""organisations/institutions"": [], ""dates"": [""seven days""], ""places"": [], ""descriptions"": [""This is a self-recording aneroid barometer designed to give automatically a continuous record of atmospheric pressure, and to indicate at a glance any change in the value of that pressure."", ""The instrument consists of a specially-constructed movement, in which thirteen aneroid chambers are employed."", ""The effect of atmospheric pressure on these chambers is communicated by means of levers to a long arm carrying a pen at its extremity."", ""This pen is adjusted so as to touch the paper chart, carried upon a metal drum, which is revolved by clockwork, one revolution being completed in seven days."", ""As the drum revolves, the pen marks the chart paper, tracing a continuous record of the barometric pressure, which may be read off in millibars on the vertical scale of the chart.""], ""other"": [""Inv. 1914-403""]}","{""object_names"": [""Portable barograph"", ""barograph""], ""makers"": [""Short & Mason Ltd.""], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [""1909-1914""], ""places"": [""London"", ""England"", ""United Kingdom""], ""descriptions"": [""Portable aneroid barograph"", ""Meteorology""], ""other"": []}"
86,12,13,1,1,1,1,1,1,2,1,1,4,5,2,1,3,"{""object_names"": [], ""makers"": [], ""organisations/institutions"": [], ""dates"": [""1901""], ""places"": [], ""descriptions"": [""The water is carried in a vertical cylindrical chamber and heated by means of a spirit lamp from below. The thermometer is carried in a tube passing through the middle of the water chamber, the upper portion being enclosed in a telescopic tube, so that the thermometer stem is surrounded by steam. The thermometer is graduated to read from 180\u00b0 F. to 215\u00b0 F. The whole instrument is enclosed in the iron cylinder for protection."", ""This instrument was used in the British (\"" Discovery \"") Antarctic Expedition of 1901.""], ""other"": [""Inv. 1911-164""]}","{""object_names"": [], ""makers"": [], ""organisations/institutions"": [], ""dates"": [""1895-1898""], ""places"": [""Holborn, London, England"", ""United Kingdom""], ""descriptions"": [""hypsometer"", ""Meteorology""], ""other"": [""two thermometers in wooden cases"", ""boiling chamber"", ""part records""]}"
87,8,9,1,1,1,1,1,1,0,1,0,4,4,1,1,0,"{""object_names"": [], ""makers"": [], ""organisations/institutions"": [""Meteorological Office""], ""dates"": [], ""places"": [], ""descriptions"": [""This instrument was designed for the determination of altitude, by observing the boiling point of water. The instrument consists of a cylindrical brass chamber which carries the bulb of a horizontal mercury thermometer. The chamber is partially filled with water, which is boiled by means of a spirit lamp beneath the chamber, and the temperature at which this occurs is accurately read on the scale. Owing to the diminution of pressure with altitude, the boiling point has a lower value as the height above sea level increases, and a knowledge of the boiling point enables the observer to calculate the altitude readily."", ""horizontal type""], ""other"": [""Inv. 1917-31""]}","{""object_names"": [], ""makers"": [], ""organisations/institutions"": [], ""dates"": [""1858""], ""places"": [""London"", ""Greater London"", ""England"", ""United Kingdom""], ""descriptions"": [""Meteorology""], ""other"": []}"
