RowIndex,object_number,secondary_identifier,whole_or_part,item_count,collection,legal_status,object_name,description,location,hazards,makers_and_associated_people,place_made,date_made,materials,measurements,interpretation,interpretation_source,interpretation_date,harmful_language,outdated_language
66,110,1920-357,Whole,N/A,H.P. OBERURSEL,,AERO ENGINE,"The Air Ministry 1920. This German rotary engine, with the exception of a few minor details, is almost an exact copy of the French 110 h.p. Le Rhône engine. Inv. 1920-357.",,,"[{'name': 'The Air Ministry', 'role': 'associated'}]",['Germany'],1920,,,"This German rotary engine is almost an exact copy of the French 110 h.p. Le Rhône engine, with the exception of a few minor details.",,,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['h.p.']}"
67,1919,1919-429,Whole,N/A,The Air Council,,ENGINE STARTER,"This is an example of the compressed-air starter designed for use on the 220 h.p. Renault aero engine. Compressed air is supplied from a compressor (not shown), and is fed to the six cylinders through a simple type of rotary valve. A ratchet device makes the starter inoperative when the engine is running. A starting magneto (not shown) is mounted at the top of the casting, and is driven at high speed by suitable gearing.",,,[],[],,['compressed-air'],['220 h.p.'],This is an example of the compressed-air starter designed for use on the 220 h.p. Renault aero engine.,,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
68,1919-432,,Whole,N/A,,,LODGE AERO SPARKING PLUG. (Type K.R.3.),"The Air Council 1919. This well-known sparking-plug has been used considerably on aircraft engines. The type shown is suitable for a stationary engine. It is mechanically strong, and has an insulation capable of withstanding the very high temperature to which a sparking-plug on a stationary engine is subjected. Radiating fins are supplied to assist in the cooling of the centre rod and the body of the plug. rod, and enable the former to be kept at a temperature which will not cause pre-ignition. The body of the plug is also cut away in order to provide a large surface for cooling purposes. The spark gap is annular, between the central electrode and a circular plate forming part of the body of the plug. Inv. 1919-432.",,,"[{'name': 'Air Council', 'role': 'associated person'}]",[],1919,[],[],"This well-known sparking-plug has been used considerably on aircraft engines. The type shown is suitable for a stationary engine. It is mechanically strong, and has an insulation capable of withstanding the very high temperature to which a sparking-plug on a stationary engine is subjected. Radiating fins are supplied to assist in the cooling of the centre rod and the body of the plug. rod, and enable the former to be kept at a temperature which will not cause pre-ignition. The body of the plug is also cut away in order to provide a large surface for cooling purposes. The spark gap is annular, between the central electrode and a circular plate forming part of the body of the plug.",,1919,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
69,1919-433,,Whole,N/A,RENAULT SPARKING PLUG,donated,Sparking Plug,"This sparking-plug is designed for a stationary air-cooled aero engine. It is made with large surface radiating fins to assist in the cooling, and so maintain a temperature which will not cause pre-ignition. The plug has a six-point spark gap. The central rod terminates in a star-shaped electrode of six points. It is insulated from the body of the plug by a mica cylinder, and the whole is held in position by a screw collar, which, with an asbestos washer, forms a gas-tight joint. This sparking-plug is designed to withstand, by means of a large radiating surface, the very high temperature which a stationary air-cooled engine attains.",,,"[{'name': 'The Air Council', 'role': 'presenter'}]",,1919,mica;asbestos,,"This sparking-plug is designed for a stationary air-cooled aero engine. It is made with large surface radiating fins to assist in the cooling, and so maintain a temperature which will not cause pre-ignition.",,1919,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
70,,1920-586 to 588,Whole,3,K.L.G. SPARKING PLUGS,loaned,K.L.G. SPARKING PLUGS,"Three types of sectioned K.L.G. sparking-plugs are shown. These plugs were specially manufactured by the Robinhood Engineering Works, Ltd., for use on various types of aircraft engines. No. 1 is suitable for a water-cooled engine. No. 2 is designed to withstand great heat, being used on the Rolls-Royce engines during the first Atlantic and Australian flights. No. 3 is particularly suitable for engines such as the Sunbeam ""Maori,"" having a very high-compression ratio, and it is stated to be capable of enduring the highest temperatures. No. 1 is the model F. 7. It has electrodes of white metal and a single-spark gap. The centre rod is insulated from the body of the plug by mica, placed vertically as well as horizontally. The securing member is of brass, being screwed upon an asbestos washer to maintain a gas-tight joint. No. 2 is the model F. 12. It is similar in design to F. 7, but is heavier in construction and capable of withstanding a higher compression. One of these plugs unsectioned is shown adjacent. No. 3 is the type C.B. It differs considerably from the other models, having a centre rod of copper and a very complete insulation of mica which fills the body of the plug. The upper part of the rod is surrounded with mica placed vertically in addition to the ordinary insulation. The rod increases gradually in size towards the bottom, so that an increase in pressure only serves to tighten the joint. Radiating fins are provided to assist in the cooling of the rod and electrode.",,asbestos,"[{'name': 'Smith & Sons (M.A.), Ltd.', 'role': 'donor'}, {'name': 'Robinhood Engineering Works, Ltd.', 'role': 'manufacturer'}]",[],{'year': 1920},white metal;mica;brass;asbestos;copper,[],"No. 1 is suitable for a water-cooled engine. No. 2 is designed to withstand great heat, being used on the Rolls-Royce engines during the first Atlantic and Australian flights. No. 3 is particularly suitable for engines such as the Sunbeam ""Maori,"" having a very high-compression ratio, and it is stated to be capable of enduring the highest temperatures. No. 1 is the model F. 7. It has electrodes of white metal and a single-spark gap. The centre rod is insulated from the body of the plug by mica, placed vertically as well as horizontally. The securing member is of brass, being screwed upon an asbestos washer to maintain a gas-tight joint. No. 2 is the model F. 12. It is similar in design to F. 7, but is heavier in construction and capable of withstanding a higher compression. One of these plugs unsectioned is shown adjacent. No. 3 is the type C.B. It differs considerably from the other models, having a centre rod of copper and a very complete insulation of mica which fills the body of the plug. The upper part of the rod is surrounded with mica placed vertically in addition to the ordinary insulation. The rod increases gradually in size towards the bottom, so that an increase in pressure only serves to tighten the joint. Radiating fins are provided to assist in the cooling of the rod and electrode.",,1920,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
71,,1919-277,Whole,N/A,POLAR INDUCTOR MAGNETO,loaned,POLAR INDUCTOR MAGNETO,"This is a sectioned example of the A.V. 8 S. type of polar inductor magneto. It is suitable for an eight-cylinder aircraft engine. Examples of the materials used in construction are shown adjacent. This type of magneto has a stationary armature and a rotor consisting of four iron masses mounted upon a ""straight-through"" shaft of non-magnetic steel. The current which produces the spark is generated in the stationary armature, and reaches its maximum four times during each revolution of the rotor or polar inductor; accordingly four sparks are produced per revolution. The masses of iron which form the polar inductor are alternately North and South poles, so that in sweeping past the ends or poles of the laminated circuit, they cause, on each occasion, a reversion in the flux. The beginning of the primary winding is connected to the armature core and the end to the secondary winding and to the contact breaker. A cam operates the rocker arm, separating the contacts four times per revolution of the shaft. When the contacts are closed the primary winding is short-circuited, and, as the inductor rotates, the current induced in the primary winding builds up until the cam separates the contacts at the instant when this current is at a maximum. The instantaneous collapse and reversal of the flux at the moment of ""break"" produces the high voltage in the secondary winding which causes the spark. The distributor consists of a rotating metal brush, which conveys the high-tension current to the various segments; the sparks are thus distributed to the various plugs on the engine. A condenser is fitted above the armature, and a safety spark gap is provided between a point on the metal brush-box and a stud on the half-speed gear wheel. The inductor shaft is driven at engine speed. S.M. 116I. L.S.",,,"[{'name': 'The British Thomson-Houston Co., Ltd.', 'role': 'donor'}]",,1919,iron;non-magnetic steel,,"This is a sectioned example of the A.V. 8 S. type of polar inductor magneto. It is suitable for an eight-cylinder aircraft engine. Examples of the materials used in construction are shown adjacent. This type of magneto has a stationary armature and a rotor consisting of four iron masses mounted upon a ""straight-through"" shaft of non-magnetic steel. The current which produces the spark is generated in the stationary armature, and reaches its maximum four times during each revolution of the rotor or polar inductor; accordingly four sparks are produced per revolution. The masses of iron which form the polar inductor are alternately North and South poles, so that in sweeping past the ends or poles of the laminated circuit, they cause, on each occasion, a reversion in the flux. The beginning of the primary winding is connected to the armature core and the end to the secondary winding and to the contact breaker. A cam operates the rocker arm, separating the contacts four times per revolution of the shaft. When the contacts are closed the primary winding is short-circuited, and, as the inductor rotates, the current induced in the primary winding builds up until the cam separates the contacts at the instant when this current is at a maximum. The instantaneous collapse and reversal of the flux at the moment of ""break"" produces the high voltage in the secondary winding which causes the spark. The distributor consists of a rotating metal brush, which conveys the high-tension current to the various segments; the sparks are thus distributed to the various plugs on the engine. A condenser is fitted above the armature, and a safety spark gap is provided between a point on the metal brush-box and a stud on the half-speed gear wheel. The inductor shaft is driven at engine speed.",,1919,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
72,ALBION-MURRAY,1919-234,Whole,N/A,MECHANICAL LUBRICATOR,donated,MECHANICAL LUBRICATOR,"This is a sectioned example of the lubricator patented by Mr. T. B. Murray and the makers in 1905. It was designed for use on aeroplane engines, where compactness and lightness are essential. The lubricator delivers oil under pressure to fourteen different points, the delivery to each being capable of independent regulation. The lubricator consists of an oil container, on the bottom of which are formed two circular discs, each having in its surface 14 holes arranged in a circle, alternate holes leading to the oil container and to one of the delivery pipes. Rotating over the discs, and kept in close contact with them by coiled springs, are two other discs driven by a worm lying between them and engaging with teeth cut in their peripheries. Each disc carries a vertical single-acting pump, the plunger of which is depressed by a series of cams fixed to the top of the container and returned by a helical spring surrounding the plunger. As the disc revolves and the pump comes over a hole connected with the reservoir, the plunger rises under the action of the spring, and oil is sucked into the barrel. As the pump is carried further, it comes over a delivery port and the plunger, which has a roller at its upper end, is forced down by a cam and the charge of oil is expelled. This action takes place seven times per revolution of each disc. The distance through which the plunger rises on the suction stroke can be adjusted by screws attached to the highest flat portions of the cam race, so that the amount of oil drawn in can be regulated. The drive is taken from the engine to the worm shaft by a vertical shaft and bevel gearing.",,,"[{'name': 'The Albion Motor Car Co., Ltd.', 'role': 'presenter'}, {'name': 'T. B. Murray', 'role': 'patentee'}, {'name': 'makers', 'role': 'patentee'}]",,1905,oil,,"It was designed for use on aeroplane engines, where compactness and lightness are essential.",,1919,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
73,ZENITH AERO CARBURETTER,1919-431,Whole,N/A,,loaned,ZENITH AERO CARBURETTER,"This is an example of the well-known carburetter manufactured by the Zenith Carburetter Co., and used extensively with aero engines. The chief characteristic is the fitting of an auxiliary or compensating jet in addition to the main jet. It has also a slow-running device and removable choke tube. The carburetter shown is suitable for a four-cylinder engine. The main jet is fitted in the centre of the compensating jet, being inserted from beneath when the plug is removed. It is fed directly from the float chamber. The compensating jet is inserted from above, and can be seen in position covering the main jet. The bore of each jet is marked on it in hundredths of a millimeter, so that a very fine adjustment can be effected by discriminate changing. The slow-running device consists of a small jet situated in a tube, which is part of the carburetter casting, and adjacent to the main intake. It has an air intake above it, through two holes in the casting, which can be plainly seen. At low-engine speeds, when the throttle, which is of the ordinary central-pivoted type, is almost closed, the slow-running device comes into operation and gases are sucked into the main intake from the small jet through a passage above the throttle. In this position the main and compensating jets are practically shut off, and the partial vacuum induced by the engine has its full effect upon the small jet. As the throttle is opened the slow-running device is progressively cut out. The mixture is kept more or less constant at all speeds by means of the compensating jet, which corrects the irregularities of the main jet; it has a greater influence at low speeds, while the main jet has most effect at high speeds. Adjustment is effected by changing the choke tube, the main and compensating jets, and regulating the slow-running device. An advantage of this carburetter is that, when once properly adjusted, it requires no attention, unless the conditions of service are radically altered.",,,"[{'name': 'Zenith Carburetter Co.', 'role': 'manufacturer'}, {'name': 'The Lords Commissioners of the Admiralty', 'role': 'lender'}]",,1919,,,"This is an example of the well-known carburetter manufactured by the Zenith Carburetter Co., and used extensively with aero engines. The chief characteristic is the fitting of an auxiliary or compensating jet in addition to the main jet. It has also a slow-running device and removable choke tube. The carburetter shown is suitable for a four-cylinder engine. The main jet is fitted in the centre of the compensating jet, being inserted from beneath when the plug is removed. It is fed directly from the float chamber. The compensating jet is inserted from above, and can be seen in position covering the main jet. The bore of each jet is marked on it in hundredths of a millimeter, so that a very fine adjustment can be effected by discriminate changing. The slow-running device consists of a small jet situated in a tube, which is part of the carburetter casting, and adjacent to the main intake. It has an air intake above it, through two holes in the casting, which can be plainly seen. At low-engine speeds, when the throttle, which is of the ordinary central-pivoted type, is almost closed, the slow-running device comes into operation and gases are sucked into the main intake from the small jet through a passage above the throttle. In this position the main and compensating jets are practically shut off, and the partial vacuum induced by the engine has its full effect upon the small jet. As the throttle is opened the slow-running device is progressively cut out. The mixture is kept more or less constant at all speeds by means of the compensating jet, which corrects the irregularities of the main jet; it has a greater influence at low speeds, while the main jet has most effect at high speeds. Adjustment is effected by changing the choke tube, the main and compensating jets, and regulating the slow-running device. An advantage of this carburetter is that, when once properly adjusted, it requires no attention, unless the conditions of service are radically altered.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
74,CLAUDEL HOBSON,1919-430,Whole,N/A,,loaned,CARBURETTER,"This type of carburetter was used considerably on aircraft engines during the war (1914–18). The example shown is of a type supplied to the Royal Air Force, and is known as Mark I.A. It has two jets, mixing chambers, throttles, etc., but one common float chamber. The carburetter is suitable for an eight-cylinder (80 h.p.) Vee engine. The principal feature of this twin carburetter is the automatic mixture control, obtained by means of the specially designed cylindrical throttle, which forms a variable choke tube as it is opened. The main jets have holes in their outer casings through which the air for atomizing the petrol passes. Adjustment for strength of mixture is provided by two screws fitted just above each air intake. When these are screwed in, the actual suction on the jet is increased and the mixture is enriched. Provision is made for shutting off all the air for starting purposes. This is effected by the fitting of a central-pivoted throttle in each air intake. A large straining device and sump is arranged at the base of the carburetter, the petrol being fed directly from this to the float chamber. The two throttles are connected in such a manner that an equal opening is obtained.",,,"[{'name': 'The Air Ministry', 'role': 'lender'}]",[],1919,['petrol'],['80 h.p.'],"This type of carburetter was used considerably on aircraft engines during the war (1914–18). The principal feature of this twin carburetter is the automatic mixture control, obtained by means of the specially designed cylindrical throttle, which forms a variable choke tube as it is opened.",,1919,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['h.p.']}"
75,,1920-598,Whole,N/A,,donated,RADIATOR OF D.H. 10 AEROPLANE,"This is a radiator of the ordinary honeycomb type, used extensively on motor-cars, but specially manufactured for aircraft use. Two of these radiators are fitted in front of the two power units on the D.H. 10 aeroplane. The cooling efficiency of the radiator can be regulated by means of the metal shutter (see No. 77). The radiator is fitted, at the top, with a screw-capped filler. The outlet pipe from the engine, which returns the water, circulated by a pump, to the radiator, has its entry just below this filler. At the centre, the radiator is cut away to allow for the engine shaft, which carries a tractor air screw immediately in front of the cooling surface. The inlet pipe to the engine is fitted at the base. The radiator is provided with lugs which engage with the engine bearers, and it is supported in this manner.",,,"[{'name': 'The Aircraft Manufacturing Co., Ltd.', 'role': 'donor'}]",[],,['metal'],[],"['a radiator of the ordinary honeycomb type, used extensively on motor-cars, but specially manufactured for aircraft use.', 'Two of these radiators are fitted in front of the two power units on the D.H. 10 aeroplane.', 'The cooling efficiency of the radiator can be regulated by means of the metal shutter (see No. 77).', 'The radiator is fitted, at the top, with a screw-capped filler.', 'The outlet pipe from the engine, which returns the water, circulated by a pump, to the radiator, has its entry just below this filler.', 'At the centre, the radiator is cut away to allow for the engine shaft, which carries a tractor air screw immediately in front of the cooling surface.', 'The inlet pipe to the engine is fitted at the base.', 'The radiator is provided with lugs which engage with the engine bearers, and it is supported in this manner.']",,1919,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
76,1920-598,,Whole,N/A,RADIATOR SHUTTER,donated,Radiator Shutter,"This shutter was designed by Captain L. C. Bygrave for the shielding of radiators when exposed to very low temperatures. The effect of a low temperature on an uncovered radiator is to cause over-cooling and consequent loss of engine efficiency. The shutter consists of a series of metal strips pivoted laterally and arranged in the manner of the slats on a Venetian blind. The maximum opening is when the strips are horizontal, and in this position the radiator has the full benefit of the cooling draft induced by its passage through the air and by any head wind which may be blowing. If over-cooling takes place the shutter may be partially or completely closed by means of the control in the pilot's cockpit. This device is often found useful in the intial stages of a flight, when it is desired to heat up the engine quickly.",,,"[{'name': 'The Aircraft Manufacturing Co., Ltd.', 'role': 'presenter'}, {'name': 'L. C. Bygrave', 'role': 'designer'}]",,1920,metal,,"Designed for the shielding of radiators when exposed to very low temperatures. The effect of a low temperature on an uncovered radiator is to cause over-cooling and consequent loss of engine efficiency. The maximum opening is when the strips are horizontal, and in this position the radiator has the full benefit of the cooling draft induced by its passage through the air and by any head wind which may be blowing. If over-cooling takes place the shutter may be partially or completely closed by means of the control in the pilot's cockpit. This device is often found useful in the intial stages of a flight, when it is desired to heat up the engine quickly.",,,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['intial']}"
77,,1919-428,Whole,N/A,SILENCER FOR AERO ENGINE,donated,Silencer for Aero Engine,"This silencer is designed for a moderately powered aero engine. It is made of aluminium, and is cast in two pieces, which, being bolted together, are easily removable for cleaning purposes. The exhaust pipe from the engine is connected at the blunt end of the silencer, and the gases thus entering impinge against the four inclined baffle-plates, which are a part of the casting. The gases are thus divided and induced to follow the streamline form of the silencer till they encounter a series of holes and escape.",,,"[{'name': 'The Air Council', 'role': 'presenter'}]",,1919,aluminium,,"This silencer is designed for a moderately powered aero engine. The exhaust pipe from the engine is connected at the blunt end of the silencer, and the gases thus entering impinge against the four inclined baffle-plates, which are a part of the casting. The gases are thus divided and induced to follow the streamline form of the silencer till they encounter a series of holes and escape.",,1919,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
78,5/17,1919-531,Whole,N/A,COMPASS,loaned,COMPASS,"This was the standard type of compass for scout machines, and was used extensively during the war (1914–18). It can be read with ease, as the moving part comes to rest quickly. The instrument is electrically illuminated, and the markings are treated with radium compound, which enables readings to be taken should the light fail. The compass is fitted with an inclined ring card graduated on the inside to read against the vertical pin in the centre, and on the outside to read against the ""lubber line"" on the glass. The ring card is attached to the pivot by a wire framework, carrying the magnetic system, and the whole is enclosed in a cylindrical case, which is filled with a non-freezing liquid. This liquid is introduced to steady the moving part. The period is about 10 seconds. S.M. 1389. L.S.",,radium compound,"[{'name': 'The Air Ministry', 'role': 'donor'}]",[],,liquid,period is about 10 seconds,"This was the standard type of compass for scout machines, and was used extensively during the war (1914–18). It can be read with ease, as the moving part comes to rest quickly. The instrument is electrically illuminated, and the markings are treated with radium compound, which enables readings to be taken should the light fail. This liquid is introduced to steady the moving part.",,1919,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['scout machines']}"
79,COMPASS,1919-532,Whole,N/A,R.A.F. MARK II,loaned,COMPASS,"This was the standard magnetic compass used by the Royal Air Force. It is of the ""quick-period"" type, the moving part coming to rest almost immediately after a change of direction. The instrument is electrically illuminated, and the markings are treated with radium compound to enable readings to be taken should the light fail. The compass is fitted with an inclined ring card graduated on the inside to read against a forward ""lubber line."" The ring card is attached to the pivot by a wire framework which carries a system of parallel magnetic needles, and the whole is enclosed in a circular chamber containing a non-freezing solution of about 80 per cent. alcohol with distilled water. A device is provided to allow for expansion. The liquid is introduced to give a damping effect to the card and needles. The period of this compass is quick and ""dead-beat,"" so that readings taken during, or immediately after, a turn are quite reliable. The compass case is mounted in a box fitted with springs in order to insulate it as far as possible from shocks and vibration. In order to correct for the deviation caused by the presence of iron near the compass, a device is fitted above the chamber consisting of tubes mounted at right angles to one another in the horizontal plane and shut off by a rotating sleeve. Small ""wire"" compensating magnets (marked half red and half blue for the N. and S. poles respectively) are placed in these tubes, according to the correction required, and locked therein by the rotating sleeve. It is not possible to achieve absolute correction in this manner. A compass similar to the one shown, but of the ""slow-period"" type, is also made. It has a period of about 48 seconds, and is particularly suitable for cloud flying.",,radium compound,"[{'name': 'The Air Ministry', 'role': 'lender'}]",,,alcohol;distilled water,,"This was the standard magnetic compass used by the Royal Air Force. It is of the ""quick-period"" type, the moving part coming to rest almost immediately after a change of direction. The period of this compass is quick and ""dead-beat,"" so that readings taken during, or immediately after, a turn are quite reliable. It has a period of about 48 seconds, and is particularly suitable for cloud flying.",,1919,"{'count': 0, 'terms': []}","{'count': 2, 'terms': ['dead-beat', 'cloud flying']}"
80,,1920-458,Whole,N/A,GERMAN LIQUID COMPASS,donated,GERMAN LIQUID COMPASS,"This liquid compass resembles closely the early forms of liquid aero compasses used in this country. A cylindrical float carries a large copper disc, upon which the compass card is painted. The whole of the interior of the compass is filled with liquid, and four black vertical lines are marked on the inside of the case at intervals of 90 degrees. A pointer on the face of the instrument enables any particular course to be set off and followed. The instrument is intended to be mounted in gimbals.",,,"[{'name': 'The Air Ministry', 'role': 'presenter'}]",[],,['copper'],[],This liquid compass resembles closely the early forms of liquid aero compasses used in this country.,,1920,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
81,,1920-457,Whole,N/A,GERMAN AIR-SPEED INDICATOR,donated,AIR-SPEED INDICATOR,"This air-speed indicator differs from an ordinary air-speed indicator in having a connection to a suction tube only, which is set in a forward direction. The instrument comprises essentially a flat metal chamber, one end of which is formed by a corrugated metal diaphragm. The suction tube connects with the interior of the chamber, so that the pressure within the chamber is regulated by the air-speed. Any variation of pressure causes a movement of the diaphragm, to the centre of which is connected an axial arm, which by means of a quadrant transfers its motion to an axial shaft which is thereby caused to rotate. This shaft carries the pointer, which moves over a suitably graduated scale. The head of the instrument consists of a small annular tube, mounted in a larger one, which is slightly conical. In the inner surface of the annular tube is a series of small holes, so that the suction of the air passing the holes reduces the pressure in the annular space, which is also in connection with the metal chamber of the indicating instrument.",,,"[{'name': 'The Air Ministry', 'role': 'presenter'}]",[],[],['metal'],[],"['This air-speed indicator differs from an ordinary air-speed indicator in having a connection to a suction tube only, which is set in a forward direction.']",,1920,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
82,COURSE AND DISTANCE CALCULATOR,1919-528,Whole,N/A,The Air Ministry,loaned,COURSE AND DISTANCE CALCULATOR,"This instrument is designed primarily to enable the observer to calculate the compass course to be steered to make good a certain track on the ground when a cross-wind is blowing. It can also be used to ascertain the actual ground-speed in such a situation. The device is based on the principle of the resolution of velocities by means of the parallelogram of forces. A diagram by the object shows how this principle is applied. It will be seen that the two velocities with their directions form the sides of a parallelogram, the diagonal of which (A'/B') indicates the resultant velocity of the machine and its direction NE. while it is being steered NNE. The instrument is shown set for finding the compass course to be steered to make good a NE. track over the ground in a wind of 40 miles per hour from the W., the air-speed of the machine being 95 miles per hour. The arrow on the revolving disc is set to the course to be made good. One arm (A) is then set to the direction from which the wind is blowing, while the pointer (A') is set to its speed. The other arm (B) (with its pointer (B') set to the air-speed of the machine) is revolved till the pointer (B') is on the same line (parallel to the arrow) as the pointer (A') on the first arm (A). The second arm (B) now indicates the course to be steered, which is approximately NNE. By counting the squares from pointer to pointer it will be ascertained that the ground-speed is about 118 miles per hour.",,,[],[],,[],"['40 miles per hour', '95 miles per hour', '118 miles per hour']",This instrument is designed primarily to enable the observer to calculate the compass course to be steered to make good a certain track on the ground when a cross-wind is blowing. It can also be used to ascertain the actual ground-speed in such a situation. The device is based on the principle of the resolution of velocities by means of the parallelogram of forces.,,1919,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
83,"AERO BEARING PLATE, MARK I",1919-527,Whole,N/A,,loaned,"AERO BEARING PLATE, MARK I","This instrument is designed to calculate the amount of drift and the actual ground-speed for the purpose of aerial navigation. The angle of drift is easily ascertained by viewing an object through the celluloid and along the drift wire, and adjusting the latter until no deviation is apparent. The ground-speed is calculated by timing the aircraft over a distance on the ground which is known when viewed through the sights. The device consists of two rotating concentric rings and a middle ring, which constitutes the base plate, and is furnished with a securing bracket, which engages a fixed shoe on the aircraft. The inner ring is in the form of a dial, graduated in degrees and showing the cardinal points. The outer or sight-ring carries the forward and back sights ; it also carries a pivoted vertical arm, graduated in hundreds and thousands of feet, with a back sight adjustable for height. A drift wire is fitted along the centre of this arm. The inner ring or bearing plate is set by the compass on the aircraft ; the outer ring is then rotated till an object on the ground passes evenly along the drift wire, indicating that it agrees with the ground drift. The angle of ground drift, or actual track made good, can then be read off at the pointer, carried by the sights, against the bearing plate. In order to ascertain the ground speed it is necessary to adjust the movable back sight, thus altering the angle of view through the fore sight in proportion to the height of the machine above the ground. This gives a constant base line on the ground of half a statute mile. The time taken for any object to pass from the fore sight (viewed through the movable back sight) to the back sight is the time taken by the aircraft to cover this distance. A stop watch is employed to register the period.",,,"[{'name': 'The Air Ministry', 'role': 'lender'}]",,,['celluloid'],['half a statute mile'],This instrument is designed to calculate the amount of drift and the actual ground-speed for the purpose of aerial navigation.,,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
84,,1919-529,Whole,N/A,BIGSWORTH CHART BOARD,loaned,CHART BOARD,"This chart-board is designed to accommodate four or five aerial charts or maps. It has a protractor mounted on parallel links, which enable it to maintain the same angle when moved over the board. The course can be marked on the celluloid cover by means of a special pencil. This chart-board is 14 in. square, being designed for use on aircraft where space is limited. The charts are inserted by pulling out and turning down the brass clip on the right, and by slightly lifting the flap of the celluloid cover. The parallels are clamped by means of a screw, and when this has been done the protractor may be used over any portion of the board. In order to use the protractor, the large milled head is turned till the engraved arrow lies coincident with the magnetic meridian of the compass rose on the chart. The back screw is then eased, and the metal pointer is set to zero and reclamped ; it then indicates magnetic direction. To maintain any particular course, the protractor is turned till the pointer indicates the required angle ; it is then clamped by the small screw in the centre. The protractor will now record the desired angle wherever it is moved on the chart, and the course can be marked on the celluloid cover. In order to measure distance, the sides of the protractor are graduated in inches and tenths and numbered, in the direction of the arrow, from the departure point to the objective. The distance in inches and tenths is multiplied by the scale of the chart—in the case of a general chart by 10, which is the number of nautical miles to the inch. The protractor is equally available for maps where the scale is some fraction or multiple of an inch.",,,"[{'name': 'The Air Ministry', 'role': 'donor'}]",,1919,brass; celluloid,14 in. square,"designed to accommodate four or five aerial charts or maps. It has a protractor mounted on parallel links, which enable it to maintain the same angle when moved over the board. The course can be marked on the celluloid cover by means of a special pencil. This chart-board is 14 in. square, being designed for use on aircraft where space is limited. The charts are inserted by pulling out and turning down the brass clip on the right, and by slightly lifting the flap of the celluloid cover. The parallels are clamped by means of a screw, and when this has been done the protractor may be used over any portion of the board. In order to use the protractor, the large milled head is turned till the engraved arrow lies coincident with the magnetic meridian of the compass rose on the chart. The back screw is then eased, and the metal pointer is set to zero and reclamped ; it then indicates magnetic direction. To maintain any particular course, the protractor is turned till the pointer indicates the required angle ; it is then clamped by the small screw in the centre. The protractor will now record the desired angle wherever it is moved on the chart, and the course can be marked on the celluloid cover. In order to measure distance, the sides of the protractor are graduated in inches and tenths and numbered, in the direction of the arrow, from the departure point to the objective. The distance in inches and tenths is multiplied by the scale of the chart—in the case of a general chart by 10, which is the number of nautical miles to the inch. The protractor is equally available for maps where the scale is some fraction or multiple of an inch.",,,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['nautical miles']}"
85,,1919-530,Whole,N/A,,loaned,RADIATOR THERMOMETER,"The object of this instrument is to warn the pilot when a water-cooled engine is in danger of overheating, and whether there is any loss, by boiling, in the water-cooling system. It consists of a small cylinder connected by air-tight tubing to a Bourdon pressure gauge. The cylinder is usually immersed in the radiator water, but it is sometimes fitted in the cooling jacket of the engine. It contains ether in both liquid and vaporous state. As the temperature of the water rises, the vapour pressure in the cylinder increases, and is registered by the Bourdon gauge. The scale is graduated to read up to 100° C., and as the boiling point of water decreases with height and reduced pressure, a red marking (indicating that at 10,000 ft. the boiling point is 93°) is provided to prevent any error on this account.",,,"[{'name': 'The Air Ministry', 'role': 'lender'}]",[],,['ether'],"['100° C.', '10,000 ft.', '93°']","The object of this instrument is to warn the pilot when a water-cooled engine is in danger of overheating, and whether there is any loss, by boiling, in the water-cooling system. As the temperature of the water rises, the vapour pressure in the cylinder increases, and is registered by the Bourdon gauge. The scale is graduated to read up to 100° C., and as the boiling point of water decreases with height and reduced pressure, a red marking (indicating that at 10,000 ft. the boiling point is 93°) is provided to prevent any error on this account.",,1919,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
